idx,branch_name,merge,left,right,base,parent test,merge test,repo_name,gitmerge-ort,gitmerge-ort-ignorespace,gitmerge-recursive-patience,gitmerge-recursive-minimal,gitmerge-recursive-histogram,gitmerge-recursive-myers,gitmerge-resolve,git-hires-merge,spork,intellimerge,Equivalent gitmerge-ort gitmerge-ort-ignorespace,Equivalent gitmerge-ort gitmerge-recursive-patience,Equivalent gitmerge-ort gitmerge-recursive-minimal,Equivalent gitmerge-ort gitmerge-recursive-histogram,Equivalent gitmerge-ort gitmerge-recursive-myers,Equivalent gitmerge-ort gitmerge-resolve,Equivalent gitmerge-ort git-hires-merge,Equivalent gitmerge-ort spork,Equivalent gitmerge-ort intellimerge,Equivalent gitmerge-ort-ignorespace gitmerge-recursive-patience,Equivalent gitmerge-ort-ignorespace gitmerge-recursive-minimal,Equivalent gitmerge-ort-ignorespace gitmerge-recursive-histogram,Equivalent gitmerge-ort-ignorespace gitmerge-recursive-myers,Equivalent gitmerge-ort-ignorespace gitmerge-resolve,Equivalent gitmerge-ort-ignorespace git-hires-merge,Equivalent gitmerge-ort-ignorespace spork,Equivalent gitmerge-ort-ignorespace intellimerge,Equivalent gitmerge-recursive-patience gitmerge-recursive-minimal,Equivalent gitmerge-recursive-patience gitmerge-recursive-histogram,Equivalent gitmerge-recursive-patience gitmerge-recursive-myers,Equivalent gitmerge-recursive-patience gitmerge-resolve,Equivalent gitmerge-recursive-patience git-hires-merge,Equivalent gitmerge-recursive-patience spork,Equivalent gitmerge-recursive-patience intellimerge,Equivalent gitmerge-recursive-minimal gitmerge-recursive-histogram,Equivalent gitmerge-recursive-minimal gitmerge-recursive-myers,Equivalent gitmerge-recursive-minimal gitmerge-resolve,Equivalent gitmerge-recursive-minimal git-hires-merge,Equivalent gitmerge-recursive-minimal spork,Equivalent gitmerge-recursive-minimal intellimerge,Equivalent gitmerge-recursive-histogram gitmerge-recursive-myers,Equivalent gitmerge-recursive-histogram gitmerge-resolve,Equivalent gitmerge-recursive-histogram git-hires-merge,Equivalent gitmerge-recursive-histogram spork,Equivalent gitmerge-recursive-histogram intellimerge,Equivalent gitmerge-recursive-myers gitmerge-resolve,Equivalent gitmerge-recursive-myers git-hires-merge,Equivalent gitmerge-recursive-myers spork,Equivalent gitmerge-recursive-myers intellimerge,Equivalent gitmerge-resolve git-hires-merge,Equivalent gitmerge-resolve spork,Equivalent gitmerge-resolve intellimerge,Equivalent git-hires-merge spork,Equivalent git-hires-merge intellimerge,Equivalent spork intellimerge,gitmerge-ort run_time,gitmerge-ort-ignorespace run_time,gitmerge-recursive-patience run_time,gitmerge-recursive-minimal run_time,gitmerge-recursive-histogram run_time,gitmerge-recursive-myers run_time,gitmerge-resolve run_time,git-hires-merge run_time,spork run_time,intellimerge run_time
2190,refs/heads/master,7a8253d8275551f3c3d20ecc97fc1a6e95b29336,9dc15651c699c07090bae9a411b626397ada84c3,e60c35f3f1099898218988a2c86dbef96da7e196,e3232ba7b55d3571e5c14da42d36c73d3f08d3ec,Tests_passed,Tests_passed,stackforge/monasca-api,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3748776912689209,0.2167391777038574,0.1330471038818359,0.1776058673858642,0.1898078918457031,0.175800085067749,0.1233108043670654,0.0334508419036865,0.2325859069824218,1.8100757598876955
2191,refs/heads/master,828e5f94b2a0668609f6fcd47d4deb0755ac159d,bb405450e4df0e7c14c85ee926a7adc0b076972b,866590cad08daab31c1540f0c923f62c0214f5ab,f93ec0db472427abe539731ee49c82a2f7563cd0,Tests_passed,Tests_passed,stackforge/monasca-api,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4381468296051025,0.5260405540466309,0.2870254516601562,0.2193493843078613,0.7250959873199463,0.2407748699188232,0.8968029022216797,0.0785667896270752,0.1897521018981933,2.665231943130493
2192,refs/heads/master,d3149541dd53e6ac272d003d1a220e5c8da1aebc,bb43d2cf6df4990bbe8587b786ea8c05b9feb16f,f4f679241cc68ec33e7b7d14c7809faff6b1c289,b40cb8e0e07b85b83cedd8a87753dd7206158e19,Tests_passed,Tests_passed,stackforge/monasca-api,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1830816268920898,0.2293276786804199,0.1690127849578857,0.2799975872039795,0.3348803520202636,0.3587040901184082,0.1978485584259033,0.1069140434265136,0.196368932723999,1.9126520156860352
2193,refs/heads/master,c425f3105debb60e824edccdf717778c402c1533,c0d849dcc0ecf640415ffeeb5fe0015fcfd37812,83e3ab012ea3bef1574f3774b32ef65edea66884,de7438c07a9e87b54f30cc4a6bd829c75d8adab1,Tests_passed,Tests_passed,stackforge/monasca-api,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2668907642364502,0.3831040859222412,0.3253180980682373,0.3182275295257568,0.3219366073608398,0.7768423557281494,0.520427942276001,0.0300378799438476,0.1292004585266113,1.8923768997192385
2194,refs/heads/master,0aeb52c27e761bdbea156cdcce83e2ba38423e19,c1ab9792f69bd6a39efabdfa737c139e56fd877f,75437f7dde5a963e5927689f1877570b550e9402,43f4a029c9006fb62cc97caee72525acc35c7eda,Tests_passed,Tests_passed,stackforge/monasca-api,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1215589046478271,0.1760556697845459,0.2214596271514892,0.2197065353393554,2.236580848693848,4.650978803634644,0.481835126876831,0.0919160842895507,0.128831148147583,1.9421420097351076
2203,refs/heads/main,adb47436931012675077cdfd4b96df82efd86198,09affc0e11bf8d2530d45f481d2ae0efe630c942,87a097d8a99e88bce8a169a96a7c0e8c67fb6c6a,47ebb5678ea7bf7cffa9d8d2fa60e97ade98a6ac,Tests_passed,Tests_passed,sualeh/magnetictrackparser,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0655088424682617,0.0660932064056396,0.0665624141693115,0.065519094467163,0.0651957988739013,0.0660269260406494,0.2169830799102783,0.0252301692962646,0.0793876647949218,1.13167142868042
2204,refs/heads/main,f4dba44fff069ed3e9c39a88708ea5331868aca7,0faf005783a0a1c51bc626243573b879ce8aae7c,3d4f7a867fa079d1a5804646537193730eed6685,48343ad2b53ba0d3d34eeae6ce019d2f545205bf,Tests_passed,Tests_passed,sualeh/magnetictrackparser,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.066338300704956,0.0652246475219726,0.06596040725708,0.0663185119628906,0.0656185150146484,0.0657947063446044,0.2663209438323974,0.0273752212524414,0.077507734298706,0.9310851097106934
2206,refs/heads/main,38324fcef653fad4a08893dbae97dde0a3812298,338ca0a179b7c1500367f955f8134915e164740b,e1d195df5f515c394f2c8f75d4a7007a3487919f,6b104903bdc9dd0242dbed4e9c30be8220730d79,Tests_passed,Tests_passed,sualeh/magnetictrackparser,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0648655891418457,0.0660195350646972,0.0653774738311767,0.0651602745056152,0.0670974254608154,0.0655114650726318,0.215522289276123,0.0289483070373535,0.0904819965362548,1.244333267211914
2207,refs/heads/main,6b104903bdc9dd0242dbed4e9c30be8220730d79,43cafba3f1e85b39ec330823969ee70959f13236,7699d20ad760e880fcf75779a40c76261af2eecb,5eabd65897627952d8923cc09e5375e502b971ce,Tests_passed,Tests_passed,sualeh/magnetictrackparser,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0654051303863525,0.0658142566680908,0.0651564598083496,0.0649185180664062,0.0659999847412109,0.0669729709625244,0.2154417037963867,0.0283126831054687,0.0748255252838134,1.0312814712524414
2209,refs/heads/main,6c564254c48dabd46eb9f00bb5750d53de1b0ce4,56d5ed831944f445f4f7a78193cbf0f12e5a300e,6400a1673a30d013d042c981340a85838c8c740d,cc068465a3b6aeb5d0fd6349eaf12cb227d4ad0d,Tests_passed,Tests_passed,sualeh/magnetictrackparser,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0654454231262207,0.0654821395874023,0.0663743019104003,0.0655074119567871,0.0659012794494628,0.0649735927581787,0.2163684368133545,0.0317134857177734,0.0730054378509521,0.9263079166412354
2211,refs/heads/main,5e27cc695852ba55a2a0f01316698c5757d0e737,95f215600710bfa25c4c9ca0a3bfd60efd407ef3,7ac666a839fe303b9cd2c19d26e34b7645eb28b9,a643a999e3c9bb40bbc7d4176dcd21bcd228a812,Tests_passed,Tests_passed,sualeh/magnetictrackparser,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0658588409423828,0.0650548934936523,0.0656332969665527,0.0666382312774658,0.0652968883514404,0.0664501190185546,0.2171282768249511,0.0252318382263183,0.0430188179016113,0.9277749061584472
2212,refs/heads/main,338ca0a179b7c1500367f955f8134915e164740b,9d04b9bf797e9b1bbe64c3f817592ab26e31633b,eaf634d5d4edc824489fff81054d9bc83d0a883a,6b104903bdc9dd0242dbed4e9c30be8220730d79,Tests_passed,Tests_passed,sualeh/magnetictrackparser,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0655663013458252,0.0654981136322021,0.0649890899658203,0.066258430480957,0.0660846233367919,0.0657074451446533,0.2667040824890136,0.0260870456695556,0.071495771408081,0.8775672912597656
2213,refs/heads/main,32e6cd9ca44261e9ce6b3d5ee4015750e65dc7c2,a593fff2adf5adeb4adf5af6345cfa1229f2dfd2,192d821edf896fe9df0ccfbc8b3cbfa13028befd,48343ad2b53ba0d3d34eeae6ce019d2f545205bf,Tests_passed,Tests_passed,sualeh/magnetictrackparser,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065558910369873,0.0662965774536132,0.0337755680084228,0.0657355785369873,0.0665464401245117,0.0651724338531494,0.2662844657897949,0.0257403850555419,0.0780613422393798,0.9312522411346436
2215,refs/heads/main,e3139c9432033178ee6a34d1f78f64a0bb3eae40,a8ace4a020e670c94499a3254ec0c8ba8431cdaa,c0dc7453225e192e11af62ef3a9abb0f9a72aadd,6c564254c48dabd46eb9f00bb5750d53de1b0ce4,Tests_passed,Tests_passed,sualeh/magnetictrackparser,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0652039051055908,0.066155195236206,0.0658314228057861,0.065908670425415,0.065274953842163,0.0657098293304443,0.2167973518371582,0.026700735092163,0.0800836086273193,0.9786703586578368
2216,refs/heads/main,56d5ed831944f445f4f7a78193cbf0f12e5a300e,aea5d647c14b57c283528e6e3d944abbbd771a23,9a4cbf4ea6c79f3453e351f6490a404e01068f65,cc068465a3b6aeb5d0fd6349eaf12cb227d4ad0d,Tests_passed,Tests_passed,sualeh/magnetictrackparser,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0326213836669921,0.0332274436950683,0.0661492347717285,0.0655717849731445,0.0655353069305419,0.0661251544952392,0.2664153575897217,0.0315425395965576,0.0797336101531982,0.9806485176086426
2217,refs/heads/main,df6a631f7bf177ea5b9e3ac34cf6a5ec5627aaed,c5334ea4a7f6553adb2fc11b70695c170792efad,7fdca33cf927bdb00303d2d5cdba76a31247dd2c,3bdc920cd6094dc150bacee0a2323eadabcf23ee,Tests_passed,Tests_passed,sualeh/magnetictrackparser,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0651805400848388,0.0664813518524169,0.0659108161926269,0.0657746791839599,0.0651977062225341,0.0660336017608642,0.2662065029144287,0.0257596969604492,0.0769298076629638,0.8805243968963623
2219,refs/heads/main,bbd492dbe3ce7e861e0c521341bd037d2fb52f2d,e246d8f7a4d894e6a0aa39125f76c6349ac5fba8,f86904637034e9fc895781601298e517404718c0,3bdc920cd6094dc150bacee0a2323eadabcf23ee,Tests_passed,Tests_passed,sualeh/magnetictrackparser,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0658984184265136,0.065922737121582,0.0662057399749755,0.0659596920013427,0.0665538311004638,0.0653116703033447,0.2661981582641601,0.0262951850891113,0.0768604278564453,0.978785514831543
2221,refs/heads/main,5c074d5e42b535c9eb2a26af457fcc61d06e5a6a,e713f1381e5728950534ab5058a5c30df2a55ce3,09566d7c0cdc8aca56ce20f64763767fff6bd1b6,1da8ff20ac6269b1d523875157278978ba71d260,Tests_passed,Tests_passed,sualeh/magnetictrackparser,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0658564567565918,0.0669319629669189,0.0656235218048095,0.065723180770874,0.065866470336914,0.066974401473999,0.1161136627197265,0.0282800197601318,0.0694499015808105,1.03052020072937
2222,refs/heads/main,bc22649b65887d0e2a3c41e50cc6dcd540a1942a,f4dba44fff069ed3e9c39a88708ea5331868aca7,7bd357953b1d926f3f874daa8f9ced594bb7db4f,48343ad2b53ba0d3d34eeae6ce019d2f545205bf,Tests_passed,Tests_passed,sualeh/magnetictrackparser,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0657694339752197,0.0660934448242187,0.0656917095184326,0.0662577152252197,0.0652613639831543,0.0657463073730468,0.2155780792236328,0.0276987552642822,0.0748982429504394,0.929659366607666
2225,refs/heads/master,9ef88368f1ff8e401b7cd580cdcadb97ec18aa2f,1151a8fbcc025e4415873049414156ed5ef778fe,10820d31736ab86aa857395889003c2767712240,d2f1701d3d5cee034f77f2e6eb470feba75410d7,Tests_passed,Tests_passed,t0xa/gelfj,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0656538009643554,0.0655088424682617,0.0661342144012451,0.0652503967285156,0.0654904842376709,0.0678303241729736,0.0349678993225097,0.0295875072479248,0.0786232948303222,0.9828171730041504
2226,refs/heads/master,987a689b509a177397590ee241542851c463aee6,1326a033b58f5f9324bfe6dc1e41f8f7c5328964,500fb12fc7b72fb60d3ad474d628663e330950e1,7d6b3971d0becd28d627f9deafa768f5b9afbfa7,Tests_passed,Tests_passed,t0xa/gelfj,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4708998203277588,0.3156185150146484,0.3074784278869629,0.7336075305938721,140.775780916214,0.4626924991607666,1.9877052307128904,0.028278112411499,0.0588634014129638,0.7676937580108643
2228,refs/heads/master,23094200ac548be5f98c653588d85d4e90c43f59,21ca68dc23ad1714ff077d8a84a4af907840e2a8,dfbd2e6c3f536ce61356382b89963a24200c36c6,7d6b3971d0becd28d627f9deafa768f5b9afbfa7,Tests_passed,Tests_passed,t0xa/gelfj,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0481097698211669,0.1799678802490234,0.44683837890625,0.4684414863586426,1.58221435546875,0.3046939373016357,85.18066763877869,0.0311794281005859,0.1134233474731445,0.8527607917785645
2230,refs/heads/master,c56a08e9b339a99cbf8e8292d35c20fa63091260,39c835a8501b8f4b37132864a73fc860d6b63cca,2d6f667c4cfe5cca4fea00f9aa18ab870255ea5d,9f75d4cb7eb54f8d516f8b3ad8c448f73961d700,Tests_passed,Tests_passed,t0xa/gelfj,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0657615661621093,0.0660274028778076,0.1239092350006103,0.0650477409362793,0.0657920837402343,0.068422794342041,0.5166573524475098,0.0325028896331787,7.491726636886597,1.38504958152771
2231,refs/heads/master,500fb12fc7b72fb60d3ad474d628663e330950e1,7811275f9fa0038cc9f0730f92242e650b316cf2,912a2f3c292417b49b8f7832c733e70c61c55b64,7d6b3971d0becd28d627f9deafa768f5b9afbfa7,Tests_passed,Tests_passed,t0xa/gelfj,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1547811031341552,0.3065052032470703,0.6673755645751953,1.523881912231445,0.1532850265502929,0.0490791797637939,85.03855681419373,0.0284790992736816,0.0428893566131591,0.9426705837249756
2233,refs/heads/master,6e763bcb9f46daf97e75752af9063ebc7d488e9b,8304b5eb42113544eeceb8b9487ef00a4c4f2a15,dd81c78c960003ab88daeab3ceaba8f893c48f09,1cb04408fbf42bf637c53f7d0d478edc7fd024e7,Tests_passed,Tests_passed,t0xa/gelfj,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0652928352355957,0.0656430721282959,0.0651838779449462,0.0658342838287353,0.0663390159606933,0.0652763843536377,0.0655882358551025,0.0284526348114013,0.0770740509033203,1.0328879356384275
2240,refs/heads/master,f0a9457c509d535e2748875c85e9d2d3bca2cc49,da0591eb590e4c63b2210a233f77a9d1dc15e561,9ca20b7993c1f473c24904b3725c98c7ceda4003,dc91f77b53b6308ee2b5a0c62463acc482a8233e,Tests_passed,Tests_passed,t0xa/gelfj,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0652186870574951,0.0699241161346435,0.0659019947052002,0.0652387142181396,0.118187665939331,0.0666813850402832,0.4682519435882568,0.0300383567810058,11.1077082157135,1.3832147121429443
2248,refs/heads/master,a297c2a08d9aa45a8de1c7b74619ffa0ba37af72,434af37bdc8976f9ac8699d5090ac604dbf52ef5,463491325cfa8e26b9bc6889ac9133c425651bcc,ec1b0d095a9282f76776c68ac6d1b5b13f1a0a54,Tests_passed,Tests_passed,tabulapdf/tabula-java,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1660492420196533,0.0665442943572998,0.1656560897827148,0.1160066127777099,0.1661436557769775,0.116100788116455,0.1160521507263183,0.1012575626373291,0.1050364971160888,1.8871595859527588
2250,refs/heads/master,2639edd65dc370068bdc9b438daa70f29cc5bb00,5cdb22fc1ef951cbb1c537ef4afe8aa10679a295,4aa9568a70b6748d28491648e13598e5cc097c3f,30bca6da6bf00dd2b4a92f4f49c7fed067bbfe2d,Tests_passed,Tests_failed,tabulapdf/tabula-java,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2334320545196533,0.0693554878234863,0.2575671672821045,0.3791394233703613,0.1731688976287841,0.0712387561798095,2.1673121452331543,0.0528047084808349,10.096083879470823,1.0928406715393066
2253,refs/heads/master,ac8d969335c8bdb38f6d7747a39e98abed396e06,6d5e9be9f9411e03b4abe68c65fdf95c0942cc52,92e8d8215ef20fcf3cb660526407414aa5594c09,d10ec133ffda6ee35e0caba76d60f0e8fbaa35e2,Tests_passed,Tests_passed,tabulapdf/tabula-java,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0660629272460937,0.0660891532897949,0.4665942192077636,0.0663836002349853,0.0655663013458252,0.0654389858245849,0.0654096603393554,0.031984806060791,0.0820698738098144,1.6514062881469729
2254,refs/heads/master,34f03b560dc41e06b224f5939f80239283322d31,7419e068b592a6004ef8cd1997f121f28f0f0fd6,a297c2a08d9aa45a8de1c7b74619ffa0ba37af72,ec09c24c901aae9b67a8187a66fc84eaf2eca569,Tests_passed,Tests_passed,tabulapdf/tabula-java,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2174849510192871,0.1668446063995361,0.2160794734954834,0.2678983211517334,0.1660525798797607,0.2660481929779053,0.7179586887359619,0.0981605052947998,6.397141218185425,1.3940856456756592
2255,refs/heads/master,1f948c31bde8ee731d9659909a2078498ad50d0c,9da348fa97153c9e08e037724176b3aa24f0cd12,47b8527993543bebde264bcfdc23ecffe50c227a,34f03b560dc41e06b224f5939f80239283322d31,Tests_passed,Tests_passed,tabulapdf/tabula-java,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3664393424987793,0.3161938190460205,0.4666955471038818,0.5673224925994873,0.6173317432403564,0.467501163482666,1.119447946548462,0.2518823146820068,7.158703088760376,2.0913896560668945
2256,refs/heads/master,9514e1b3b6b818364e09bbd23832281c24e05a2f,a15a61879df1b519548f2368535df57ce3dc1297,dfd5f2f2ebd27adf8afc73173d4aefb9c92e6451,1ba5d06dc783a18a72c3bc56e0a6778676c78a58,Tests_passed,Tests_passed,tabulapdf/tabula-java,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0655386447906494,0.0649127960205078,0.2666037082672119,0.0645756721496582,0.2664947509765625,0.2668800354003906,0.2662980556488037,0.034538984298706,0.0782966613769531,1.6380884647369385
2257,refs/heads/master,4b87fd9483e203362c11ae0c3268be3efe84d32b,a84db1bc180edaf25ebae23067333909d053bff4,ec0216542df98f874dbe39688d80e5e15e69816c,993eea205af179d8dcb24e0ee2823f0e2a7bd2d9,Tests_passed,Tests_passed,tabulapdf/tabula-java,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1205818653106689,0.0843951702117919,0.3241322040557861,0.1166250705718994,0.1202573776245117,0.1214895248413086,0.074636697769165,0.0341205596923828,0.0778241157531738,1.5793380737304688
2258,refs/heads/master,e00bb3da98d9a3c5f79ebefa26bd10c0c52de253,ac8d969335c8bdb38f6d7747a39e98abed396e06,ddd249b545401dbbd60ffef3d747b2edfb46b5ab,d10ec133ffda6ee35e0caba76d60f0e8fbaa35e2,Tests_passed,Tests_passed,tabulapdf/tabula-java,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0651395320892334,0.0655493736267089,0.0657668113708496,0.0647802352905273,0.0651237964630127,0.0653693675994873,0.0659956932067871,0.0296218395233154,0.2550885677337646,2.242152452468872
2260,refs/heads/master,612bf8ae84c2f545b092d01fab3b154e6db56c07,c400625316e941610e47cdb5076434c7522323cc,209eea214e0a48f238a8d17b95d0d6e310c1233e,c392e62d287d386f4070877a9f2efa261c2ec13f,Tests_passed,Tests_failed,tabulapdf/tabula-java,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2472541332244873,0.1766974925994873,0.0551724433898925,0.0607845783233642,0.2769079208374023,0.0584700107574462,0.9277231693267822,0.2361454963684082,0.0495612621307373,1.1815650463104248
