idx,branch_name,merge,left,right,base,parent test,merge test,repo_name,gitmerge-ort,gitmerge-ort-ignorespace,gitmerge-recursive-patience,gitmerge-recursive-minimal,gitmerge-recursive-histogram,gitmerge-recursive-myers,gitmerge-resolve,spork,intellimerge,Equivalent gitmerge-ort gitmerge-ort-ignorespace,Equivalent gitmerge-ort gitmerge-recursive-patience,Equivalent gitmerge-ort gitmerge-recursive-minimal,Equivalent gitmerge-ort gitmerge-recursive-histogram,Equivalent gitmerge-ort gitmerge-recursive-myers,Equivalent gitmerge-ort gitmerge-resolve,Equivalent gitmerge-ort spork,Equivalent gitmerge-ort intellimerge,Equivalent gitmerge-ort-ignorespace gitmerge-recursive-patience,Equivalent gitmerge-ort-ignorespace gitmerge-recursive-minimal,Equivalent gitmerge-ort-ignorespace gitmerge-recursive-histogram,Equivalent gitmerge-ort-ignorespace gitmerge-recursive-myers,Equivalent gitmerge-ort-ignorespace gitmerge-resolve,Equivalent gitmerge-ort-ignorespace spork,Equivalent gitmerge-ort-ignorespace intellimerge,Equivalent gitmerge-recursive-patience gitmerge-recursive-minimal,Equivalent gitmerge-recursive-patience gitmerge-recursive-histogram,Equivalent gitmerge-recursive-patience gitmerge-recursive-myers,Equivalent gitmerge-recursive-patience gitmerge-resolve,Equivalent gitmerge-recursive-patience spork,Equivalent gitmerge-recursive-patience intellimerge,Equivalent gitmerge-recursive-minimal gitmerge-recursive-histogram,Equivalent gitmerge-recursive-minimal gitmerge-recursive-myers,Equivalent gitmerge-recursive-minimal gitmerge-resolve,Equivalent gitmerge-recursive-minimal spork,Equivalent gitmerge-recursive-minimal intellimerge,Equivalent gitmerge-recursive-histogram gitmerge-recursive-myers,Equivalent gitmerge-recursive-histogram gitmerge-resolve,Equivalent gitmerge-recursive-histogram spork,Equivalent gitmerge-recursive-histogram intellimerge,Equivalent gitmerge-recursive-myers gitmerge-resolve,Equivalent gitmerge-recursive-myers spork,Equivalent gitmerge-recursive-myers intellimerge,Equivalent gitmerge-resolve spork,Equivalent gitmerge-resolve intellimerge,Equivalent spork intellimerge,gitmerge-ort run_time,gitmerge-ort-ignorespace run_time,gitmerge-recursive-patience run_time,gitmerge-recursive-minimal run_time,gitmerge-recursive-histogram run_time,gitmerge-recursive-myers run_time,gitmerge-resolve run_time,spork run_time,intellimerge run_time
1864,refs/heads/master,fd48845f642bfdc3ddf09a2a994bbcdf5a3ba70e,ec8a11a438d67b5588598a5f4a8956c33fe89781,c638293bdc527817e3706f4c22abcc8300befa2a,ec8a11a438d67b5588598a5f4a8956c33fe89781,Tests_passed,Tests_passed,tumblr/jumblr,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06502652168273926,0.06521987915039062,0.06583189964294434,0.06621813774108887,0.06646323204040527,0.06605792045593262,0.06948423385620117,0.1786813735961914,1.495765209197998
1865,refs/heads/master,2920222a19fda3817edb0e0e814aa4dc42f4b541,ee2877f2209b9fb9a901838755e3e475d0b37044,6178244c16fd82d2062275fe53702e9f345cc32a,68fa791e60021902a52c62792948b169c466f6d8,Tests_passed,Tests_passed,tumblr/jumblr,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06566071510314941,0.0656137466430664,0.06551337242126465,0.06533336639404297,0.0659322738647461,0.06606578826904297,0.0662832260131836,0.07855224609375,1.7013375759124756
1866,refs/heads/master,80b00963d54e199c3b765abe5d9cc43317cc59d2,ef4deead66dd239869d8d59fbe84610d0b058a35,fba0f39fac61bdf919cf945c29a1208471ace73c,e27209f70b990aad7825ddb2a80b8bd65cae7f10,Tests_passed,Tests_passed,tumblr/jumblr,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07454586029052734,0.06737446784973145,0.0784904956817627,0.06524276733398438,0.11567044258117676,0.12235188484191895,0.5684008598327637,0.08600878715515137,1.5006616115570068
1867,refs/heads/master,f6efe42bf1b29e52b72832b8c1754fc93cd3ec4b,f067ff717dd1ae97ff4c4bebc2f4415c33fa1df3,2fef8c416e54d353e9d0eca1de0c88fb49d8ec6a,47f746c0925b1aeb94dc6f2dd74029ee7252905c,Tests_passed,Tests_passed,tumblr/jumblr,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Tests_passed,Merge_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04298257827758789,0.04898881912231445,0.047418832778930664,0.04340767860412598,0.04944658279418945,0.046317100524902344,12.3472318649292,25.75607943534851,0.8788511753082275
1868,refs/heads/master,739e08e19ec310afaac9f7b4a76c3958ae262d1f,1e1686ea8e77c86bdebc8e31ddff6528cd0ceaac,03e25d0c708cc60a8b327f136880b433e37c8fc1,1e1686ea8e77c86bdebc8e31ddff6528cd0ceaac,Tests_passed,Tests_passed,twitter/netty-http2,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07351326942443848,0.041551828384399414,0.03917741775512695,0.03937697410583496,0.07069849967956543,0.07319307327270508,0.07283210754394531,0.06603002548217773,1.070127010345459
1869,refs/heads/master,79b81ee3e74265ed139a055376f32549de51da9d,30532ff923999c31fb645c7f55d89d7d87a8e1d2,b373cdb0046a8b193d1c8b4b6486f851a731d7e7,30532ff923999c31fb645c7f55d89d7d87a8e1d2,Tests_passed,Tests_passed,twitter/netty-http2,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07412838935852051,0.07380557060241699,0.07552337646484375,0.07527875900268555,0.039183616638183594,0.03807497024536133,0.07332491874694824,0.06545233726501465,1.173151969909668
1870,refs/heads/master,e8df896db61045b118f3423196c41c11c162b1c0,739e08e19ec310afaac9f7b4a76c3958ae262d1f,4d0dea639d50f212acfe130be610a41d79bf7d0d,739e08e19ec310afaac9f7b4a76c3958ae262d1f,Tests_passed,Tests_passed,twitter/netty-http2,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07723402976989746,0.0728456974029541,0.04046225547790527,0.041019439697265625,0.07343006134033203,0.07987594604492188,0.07396435737609863,0.049799442291259766,1.2383267879486084
1871,refs/heads/master,d6026674cc4d84b1a04e6c3c37eae232967dfa3b,94e628fbc97d356e169f5619c19161dcc4a3047e,29739b43618c925c69136809bf4a0b8241e3aaeb,4f19a28a26b512460178b95a14ff3dfbb592aeee,Tests_passed,Tests_passed,twitter/netty-http2,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05154609680175781,6.7542665004730225,0.5765058994293213,1.4987564086914062,0.04154682159423828,6.604020357131958,57.70668053627014,9.107578992843628,5.030338764190674
1872,refs/heads/master,6a76dd5be2e2c94e0ec29a2718cdf046b9d2d35b,94e628fbc97d356e169f5619c19161dcc4a3047e,d6026674cc4d84b1a04e6c3c37eae232967dfa3b,94e628fbc97d356e169f5619c19161dcc4a3047e,Tests_passed,Tests_passed,twitter/netty-http2,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07283306121826172,0.07703900337219238,0.0735616683959961,0.07246851921081543,0.0721137523651123,0.07228875160217285,0.07506632804870605,0.0959014892578125,1.5377368927001953
1873,refs/heads/master,f3a720328d1f19446716090e098a8a4f2134d768,983e7c3fbeed59af9dc832380aef53f92b952df2,11457b0a168bf7a556ef7c899cdd3af5ae6bf38c,983e7c3fbeed59af9dc832380aef53f92b952df2,Tests_passed,Tests_passed,twitter/netty-http2,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07176661491394043,0.07074952125549316,0.07541847229003906,0.07620692253112793,0.07283854484558105,0.08330988883972168,0.07386970520019531,0.07503056526184082,1.323014259338379
1874,refs/heads/master,4f19a28a26b512460178b95a14ff3dfbb592aeee,e87f931446d57da44697353976a1fd4ec8632e93,8328ee60a40e62a160df5ac912e5ffa3da38f29b,e87f931446d57da44697353976a1fd4ec8632e93,Tests_passed,Tests_passed,twitter/netty-http2,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07290863990783691,0.07284379005432129,0.07285666465759277,0.07103538513183594,0.0743722915649414,0.03911137580871582,0.07291555404663086,0.08325672149658203,1.2479150295257568
1875,refs/heads/master,e87f931446d57da44697353976a1fd4ec8632e93,f3a720328d1f19446716090e098a8a4f2134d768,2a1c3824b3743632c1a84cd0d6255fed63044d4d,f3a720328d1f19446716090e098a8a4f2134d768,Tests_passed,Tests_passed,twitter/netty-http2,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0744624137878418,0.07196354866027832,0.039339542388916016,0.07892894744873047,0.07493162155151367,0.0710763931274414,0.07328605651855469,0.06787633895874023,1.2862255573272705
1876,refs/heads/master,4c0051d17a9ca55544c19e5fefbb39bad31e11cf,3f966643e5b8a982d0b1565284b989fa542280a0,48a6448d621b9b64ad0a0724882c53f2b2e8b615,3f966643e5b8a982d0b1565284b989fa542280a0,Tests_passed,Tests_passed,typesafely/try-success-failure,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07998943328857422,0.04664206504821777,0.07738232612609863,0.054594993591308594,0.07353639602661133,0.12378144264221191,0.08039474487304688,0.07692909240722656,1.2594413757324219
1877,refs/heads/master,fe10c99218c1e839fccfe07391879ab715c97d43,4c0051d17a9ca55544c19e5fefbb39bad31e11cf,4aab4b1dea9bccd3d8cb3b443620398bdd9e7871,4c0051d17a9ca55544c19e5fefbb39bad31e11cf,Tests_passed,Tests_passed,typesafely/try-success-failure,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07186484336853027,0.04023861885070801,0.04964041709899902,0.07155752182006836,0.07615947723388672,0.041947126388549805,0.09286808967590332,0.08553457260131836,1.678828477859497
1878,refs/heads/master,54215e1f7ab894c92b60d66ebb96c90c9f75d6f1,4c9d424b7ae83f75291d3e91184dae076da2d68d,7c1af6b9a5e285fa1fd716bdf47da5d44d56f511,4c9d424b7ae83f75291d3e91184dae076da2d68d,Tests_passed,Tests_passed,typesafely/try-success-failure,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1020352840423584,0.08301568031311035,0.0575258731842041,0.05863451957702637,0.0784764289855957,0.08130621910095215,0.07634425163269043,0.06778097152709961,1.1224684715270996
1879,refs/heads/master,0e70ef6792e4380dceccbdae5d8c1bbb3bb5451d,b21a998f31b320032394e07263e619fa6cc8b550,489d97bb7856f2942554ab1ac3129404a30713cf,b21a998f31b320032394e07263e619fa6cc8b550,Tests_passed,Tests_passed,typesafely/try-success-failure,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055445194244384766,0.08115386962890625,0.07771635055541992,0.03820157051086426,0.0414128303527832,0.04909873008728027,0.04594755172729492,0.0659170150756836,1.1765434741973877
1880,refs/heads/master,e3fbab5645a7c612ccb31ebcbb04f1b3e182a6cf,d5259b9e7f740ce697d781c3c6fae8c53a1bcde6,aec5f6c774ebb1b06ff60163dad5fb4232b895e6,c292100ff9dac2d5257a63dd5f789c13c1d6cf79,Tests_passed,Tests_passed,typesafely/try-success-failure,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07327723503112793,0.07420015335083008,0.07523584365844727,0.07849621772766113,0.09254264831542969,0.08086037635803223,0.08301210403442383,0.07012605667114258,1.271970510482788
1881,refs/heads/master,8a9040176a01d86d7bd876eaccd51d3872f601bf,1ac13c9e89c870a476eb85c7220cb434cb153897,7c9de5305c8e52ecd79461a84e0c3f05ab2d04c1,1ac13c9e89c870a476eb85c7220cb434cb153897,Tests_passed,Tests_passed,ua-parser/uap-java,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04171013832092285,0.04126548767089844,0.07362842559814453,0.040091753005981445,0.04274892807006836,0.04662156105041504,0.07384610176086426,0.06986045837402344,1.3300495147705078
1882,refs/heads/master,7a52a0809ada19dce0df53b04d78b351c152be49,b9745414df6c139a8b7e17001dc6adc406fdedb4,c754cac9fec60b22e78b8611efe280995f1f943c,b9745414df6c139a8b7e17001dc6adc406fdedb4,Tests_passed,Tests_passed,ua-parser/uap-java,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03843545913696289,0.03855752944946289,0.039765357971191406,0.07764387130737305,0.07830953598022461,0.0788123607635498,0.04232454299926758,0.07904577255249023,1.360841989517212
1883,refs/heads/master,c35c0ef29625fc9366230aa7f938e4248a8f00ae,db14b49e8a528f04737b5e0fa7cc433644d6c1bd,a4b16cb4c7affe1b4785218cad9ecb795dcf3455,db14b49e8a528f04737b5e0fa7cc433644d6c1bd,Tests_passed,Tests_passed,ua-parser/uap-java,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07398653030395508,0.04237818717956543,0.07604622840881348,0.07404756546020508,0.07396960258483887,0.07509160041809082,0.0403289794921875,0.0741434097290039,1.6487362384796143
1884,refs/heads/master,c0deaf78cd043536c72b9082b77a471615bd0b97,ef109b88504289b0a62116e6b7d9b946b5a5f0a5,fa1a10eb24b53c3a0b66338bb434457f9897deb6,330b4479135a5692fd92e6ef2040f6699193fc8e,Tests_passed,Tests_passed,uaihebert/uaicriteria,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18218183517456055,0.17999792098999023,9.616487741470337,0.18183588981628418,0.07677650451660156,0.07827639579772949,0.07902026176452637,0.08913278579711914,1.3904783725738525
1885,refs/heads/master,80fad1cb25a7af68ba412c298ca11e7edc979eca,27c50b1ed64141af270110a917c930a048230012,05b7d64d659bbbb3a866ba492c5f75db3db80b67,27c50b1ed64141af270110a917c930a048230012,Tests_passed,Tests_passed,uklimaschewski/JMXWrapper,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06750345230102539,0.06577324867248535,0.033881425857543945,0.0657191276550293,0.06495475769042969,0.06635737419128418,0.033034563064575195,0.1016550064086914,1.369523525238037
1886,refs/heads/master,0f3a470ec570cd9b3f20218cbf711342b44e4f19,51a0841ea97e49b412d4e071c731a14dbfa3930f,97149a826be8fff79e4bff41b22c65ab3c1ff53e,92801a09cfc37c3b7a8ae5cdcb022a1cea5d858e,Tests_passed,Tests_passed,unclebob/fitnesse,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_failed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09475398063659668,0.10861921310424805,0.11785888671875,0.11374998092651367,0.1930391788482666,0.10042405128479004,0.23042750358581543,0.1041104793548584,2.100527286529541
1887,refs/heads/master,75ae940f118b5d944ce3b6c9214a6150c73eb8c5,aaa927289176c8039c0502dbd03147c1ea5e4fda,f04aef0238a0f0b159415f0551017a0fff90bffb,0cb918b55995acf344090e0458cda992950392ac,Tests_passed,Tests_passed,unclebob/fitnesse,Tests_passed,Tests_passed,Tests_failed,Tests_failed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12969279289245605,0.12554144859313965,0.12257647514343262,0.13181424140930176,0.1376631259918213,0.11949491500854492,0.10332250595092773,0.3849928379058838,2.9059362411499023
1888,refs/heads/master,0bf82b3e39ae02c95407e310e3027201131a411a,aae4e3fc0120812ad2a5c68b9d2925e21f492997,0fdb53320ec07c9a441f22c4e7d6e479ceec7e8a,30b496e330add41ab36b7fa04b21f1a6e8fefecd,Tests_passed,Tests_passed,unclebob/fitnesse,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_failed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2035367488861084,0.10265684127807617,0.09878277778625488,0.2608485221862793,0.2218632698059082,0.21709942817687988,0.07843399047851562,52.02094507217407,1.981630802154541
1889,refs/heads/master,673409fe84d49e9e28381541143f11a9fb133b76,b6946230dc8a645ae425c76adf90031da1680295,44a944c9d358fc6f2edefd5240da5120050b1da8,b6946230dc8a645ae425c76adf90031da1680295,Tests_passed,Tests_timedout,unclebob/fitnesse,Tests_failed,Tests_failed,Tests_failed,Tests_failed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0744485855102539,0.06798934936523438,0.0645296573638916,0.06501293182373047,0.06264781951904297,0.22228431701660156,0.05951809883117676,0.1226654052734375,1.5462863445281982
1890,refs/heads/master,3426343b1af97fd8a2bf6695f086e56894f311f4,535c145e588d59acc88684115485d9170c6260fe,93f70c0740b51ed11523fbaa02a84b66465a3a2e,535c145e588d59acc88684115485d9170c6260fe,Tests_passed,Tests_passed,undera/perfmon-agent,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06563615798950195,0.06590056419372559,0.06588482856750488,0.06590509414672852,0.06561422348022461,0.0660245418548584,0.06583142280578613,0.07853269577026367,1.2767086029052734
1891,refs/heads/master,771ba721d9da416a5318353393497d9bdb1008ac,0beef50e1093930ee90ae97d15ee7ba49fe59381,b1d826293ed6d629e10629580e7df3966d444e69,bac021866f0845066cfd791d3cb36894ee5bd3bb,Tests_passed,Tests_passed,uniVocity/univocity-parsers,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.909464836120605,15.802202463150024,3.6891379356384277,2.917332172393799,2.7549703121185303,0.5905003547668457,98.81946301460266,180.5388686656952,3.5128250122070312
1892,refs/heads/master,2aa106b82a0a6896dc3d3e4bc4757626fcfa22d1,0faa5053fff870adb01745405519c204bcfdf96f,39bfc42c8f28657e9ca6b3aa3c8b9860a1ad26bb,0faa5053fff870adb01745405519c204bcfdf96f,Tests_passed,Tests_passed,uniVocity/univocity-parsers,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11623382568359375,0.11636662483215332,0.11623883247375488,0.11682367324829102,0.0650017261505127,0.11675691604614258,0.11541604995727539,0.08467435836791992,1.9620342254638672
1893,refs/heads/master,bf3925e94481b641f8a5f1c48585c2c72dd50f35,1de1cc271b590de35cafcc6d4aba270646d0021a,e48a7bd9768b8df752e40eb870fc4712b7fed3d6,c07c5ccefcc635fac4b8c87eede306634a0b5e2c,Tests_passed,Tests_passed,uniVocity/univocity-parsers,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.045036792755127,13.310842275619507,3.5536117553710938,1.487626075744629,0.3000450134277344,1.159510850906372,3.046562910079956,3.080777883529663,1.180635929107666
1894,refs/heads/master,06dbaa85b8189be964350ceec8d5b51b464f29cb,1e265b021932a2a71a60b79a35ce49b05e0da2bb,f1945a0f869b99d768a5227a0508031489ab18ec,afe1d15f2cfaa656030ac7b7057af743cde69249,Tests_passed,Tests_passed,uniVocity/univocity-parsers,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1817328929901123,19.44617486000061,4.767303705215454,0.16582536697387695,7.1134397983551025,0.16554784774780273,0.3877847194671631,0.22647356986999512,3.309347629547119
1895,refs/heads/master,9717e61f33bcb503904cfbcbdabe431a35d3f296,2e8c846509d241d6780addef7b9f67724b7d01b9,768c642b55ce828640d49aabcfcc75cb6991a4ee,c07c5ccefcc635fac4b8c87eede306634a0b5e2c,Tests_passed,Tests_passed,uniVocity/univocity-parsers,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11647844314575195,0.11565899848937988,0.11532068252563477,0.06635713577270508,0.17144370079040527,0.11579036712646484,0.7192857265472412,8.413169860839844,2.270686626434326
1896,refs/heads/master,ea664976cddac36deb84752d86cca1d07af0eec1,33b6b15e11f2cd25f5233f767745ac82eeee68d1,45b1c47f2f760e5036afe46afa1b01a7af627c70,21242eb13f5cabc405b139d24fe6d4ec3ec23904,Tests_passed,Tests_passed,uniVocity/univocity-parsers,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11507225036621094,0.1153268814086914,0.16544175148010254,0.06532669067382812,0.1158761978149414,0.11598801612854004,0.16554975509643555,0.18940067291259766,2.048513650894165
1897,refs/heads/master,09ed729e0362e908c10d16175b96ed8f74d31ea9,3c2c2fa22ef6f53f8a94bedc9b398daaf45fe23f,1b188b59329c1063b8cdcbb88409a1115c16c451,3c2c2fa22ef6f53f8a94bedc9b398daaf45fe23f,Tests_passed,Tests_passed,uniVocity/univocity-parsers,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11586356163024902,0.1157066822052002,0.06582808494567871,0.06582212448120117,0.06490492820739746,0.11564922332763672,0.11575698852539062,0.08184194564819336,1.6028592586517334
1898,refs/heads/master,7b3a1f2c529a41b7bb251f99c48367205bf168a6,42fa7d06e7b9d0fe236c22932bef97f3da5ad271,155f973457b3bb3ecdcf658cd563a28e59c1a42e,42fa7d06e7b9d0fe236c22932bef97f3da5ad271,Tests_passed,Tests_passed,uniVocity/univocity-parsers,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06561112403869629,0.06599593162536621,0.06594300270080566,0.0665581226348877,0.16640281677246094,0.0653383731842041,0.11586165428161621,0.2273545265197754,2.0452663898468018
1899,refs/heads/master,5604a1409e03b7e65d59f65563c50703a879162f,4a8410beb6767838c5d19f28bedab91a18b0cc31,33f50dc1912da4c1600b4cc51a99c32183cf2d61,4a8410beb6767838c5d19f28bedab91a18b0cc31,Tests_passed,Tests_passed,uniVocity/univocity-parsers,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11740589141845703,0.1162416934967041,0.22315025329589844,0.11607646942138672,0.16713309288024902,0.11645841598510742,0.11593389511108398,0.08183407783508301,1.4512219429016113
1900,refs/heads/master,04cfb95aea9251928bad514de13886753e678fe0,4f990da110db3c7ad1bb755d866183fadea4a0a5,90ef8b31ab73d47fe821211816c98996c130e1e7,526fc22b29223f8f9f7abdb551f3170cfa6f0210,Tests_passed,Tests_passed,uniVocity/univocity-parsers,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,Merge_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3353903293609619,8.864969730377197,0.2747001647949219,0.08176946640014648,0.07143759727478027,0.30219054222106934,2.3786849975585938,0.14873242378234863,3.341481924057007
1901,refs/heads/master,2bab5f6936b3fb88115b3689099988279e336576,51d9c6419ba940a5363f9231527c9ef362797e26,f4c25615616b7f3a7f435ecbfa749f0ea564de26,51d9c6419ba940a5363f9231527c9ef362797e26,Tests_passed,Tests_passed,uniVocity/univocity-parsers,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06693291664123535,0.06535911560058594,0.06539726257324219,0.06564807891845703,0.06651186943054199,0.06540918350219727,0.03444933891296387,0.20254063606262207,1.841723918914795
1902,refs/heads/master,5f0f8b8b1ceee22e7b4dbf657e2dd03c6a7b6356,6d3d7ea1fc3ebf53da2c4ca50f1dd9b82603ec54,3651b0bf6ffcdae429fec047c6f9ee986e315271,6d3d7ea1fc3ebf53da2c4ca50f1dd9b82603ec54,Tests_passed,Tests_passed,uniVocity/univocity-parsers,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,Tests_passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16593194007873535,0.07054734230041504,0.16545653343200684,0.11620116233825684,0.06733942031860352,0.16885018348693848,0.11666369438171387,0.08319258689880371,2.457906484603882
