idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,diff_logs,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing
174,refs/heads/master,b613949841d74c43c95710b243b653ddeaff7fc9,aaf90fff2ef9c0c12fd229250a47fbe004390858,9e778a308253e5ec4706cd3b131f72312d16d106,,False,True,True,24,340.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/aaf90fff2ef9c0c12fd229250a47fbe004390858_9e778a308253e5ec4706cd3b131f72312d16d106_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/aaf90fff2ef9c0c12fd229250a47fbe004390858_9e778a308253e5ec4706cd3b131f72312d16d106_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/aaf90fff2ef9c0c12fd229250a47fbe004390858_9e778a308253e5ec4706cd3b131f72312d16d106_left_right.log'}",,,,,,False
177,refs/heads/master,35beee26756f3abdaf9706a7adeb2323c0c07929,9025a381f9bfe19e6ee564bfe9dd1940398f7986,76a4d217d80f4ec1c3af4ca901759b0c0525227d,,False,True,True,34,973.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/9025a381f9bfe19e6ee564bfe9dd1940398f7986_76a4d217d80f4ec1c3af4ca901759b0c0525227d_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/9025a381f9bfe19e6ee564bfe9dd1940398f7986_76a4d217d80f4ec1c3af4ca901759b0c0525227d_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/9025a381f9bfe19e6ee564bfe9dd1940398f7986_76a4d217d80f4ec1c3af4ca901759b0c0525227d_left_right.log'}",,,,,,False
178,refs/heads/master,9025a381f9bfe19e6ee564bfe9dd1940398f7986,83a735303ff03162b20f219ff3bbf1b40c86ac1b,447b9a810414b021a5b97e2cae341f5de591c613,,False,False,True,2,55.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/83a735303ff03162b20f219ff3bbf1b40c86ac1b_447b9a810414b021a5b97e2cae341f5de591c613_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/83a735303ff03162b20f219ff3bbf1b40c86ac1b_447b9a810414b021a5b97e2cae341f5de591c613_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/83a735303ff03162b20f219ff3bbf1b40c86ac1b_447b9a810414b021a5b97e2cae341f5de591c613_left_right.log'}",,,,,,False
180,refs/heads/master,aaf90fff2ef9c0c12fd229250a47fbe004390858,a21be25c9d009563193a1dda61b4c2d7c192ebbf,27d01147de8770197e2cf2a819eecf347bad29ab,,False,False,True,8,16.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/a21be25c9d009563193a1dda61b4c2d7c192ebbf_27d01147de8770197e2cf2a819eecf347bad29ab_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/a21be25c9d009563193a1dda61b4c2d7c192ebbf_27d01147de8770197e2cf2a819eecf347bad29ab_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/a21be25c9d009563193a1dda61b4c2d7c192ebbf_27d01147de8770197e2cf2a819eecf347bad29ab_left_right.log'}",,,,,,False
182,refs/heads/master,a21be25c9d009563193a1dda61b4c2d7c192ebbf,56119ab44cde9b821f4999ca2c06bbbcdf0048bc,bc656f769f4a45fae847f9d72ff942e614e62f4e,,False,False,True,8,23.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/56119ab44cde9b821f4999ca2c06bbbcdf0048bc_bc656f769f4a45fae847f9d72ff942e614e62f4e_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/56119ab44cde9b821f4999ca2c06bbbcdf0048bc_bc656f769f4a45fae847f9d72ff942e614e62f4e_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/56119ab44cde9b821f4999ca2c06bbbcdf0048bc_bc656f769f4a45fae847f9d72ff942e614e62f4e_left_right.log'}",,,,,,False
186,refs/heads/master,56119ab44cde9b821f4999ca2c06bbbcdf0048bc,5558e235915ac0548de78e4dd9f8d66076aae3ad,002fceb4be1fae3abe4bd5c3298da7c10c5447eb,,False,False,True,10,17.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/5558e235915ac0548de78e4dd9f8d66076aae3ad_002fceb4be1fae3abe4bd5c3298da7c10c5447eb_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/5558e235915ac0548de78e4dd9f8d66076aae3ad_002fceb4be1fae3abe4bd5c3298da7c10c5447eb_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/5558e235915ac0548de78e4dd9f8d66076aae3ad_002fceb4be1fae3abe4bd5c3298da7c10c5447eb_left_right.log'}",,,,,,False
187,refs/heads/master,5558e235915ac0548de78e4dd9f8d66076aae3ad,6b4f6d31640c94c1d3583886ae3a8b08edec8d9b,06bac3ea32ba76cc464fe7487d04cf3581956993,,False,False,True,8,12.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/6b4f6d31640c94c1d3583886ae3a8b08edec8d9b_06bac3ea32ba76cc464fe7487d04cf3581956993_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/6b4f6d31640c94c1d3583886ae3a8b08edec8d9b_06bac3ea32ba76cc464fe7487d04cf3581956993_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/6b4f6d31640c94c1d3583886ae3a8b08edec8d9b_06bac3ea32ba76cc464fe7487d04cf3581956993_left_right.log'}",,,,,,False
188,refs/heads/master,6b4f6d31640c94c1d3583886ae3a8b08edec8d9b,4702e48be645284c39a976e9c6f1ee856eebc828,6a89b2a934eed40ba948abff7887531c37f84bc5,,False,False,True,6,2.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/4702e48be645284c39a976e9c6f1ee856eebc828_6a89b2a934eed40ba948abff7887531c37f84bc5_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/4702e48be645284c39a976e9c6f1ee856eebc828_6a89b2a934eed40ba948abff7887531c37f84bc5_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/4702e48be645284c39a976e9c6f1ee856eebc828_6a89b2a934eed40ba948abff7887531c37f84bc5_left_right.log'}",,,,,,False
189,refs/heads/master,4702e48be645284c39a976e9c6f1ee856eebc828,62dbd7bb7b0b5ebced649280d29e01b58c3e706d,5b48f570b7726160af1ef4b5ebe38e2c2e077737,,False,False,True,4,2.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/62dbd7bb7b0b5ebced649280d29e01b58c3e706d_5b48f570b7726160af1ef4b5ebe38e2c2e077737_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/62dbd7bb7b0b5ebced649280d29e01b58c3e706d_5b48f570b7726160af1ef4b5ebe38e2c2e077737_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/62dbd7bb7b0b5ebced649280d29e01b58c3e706d_5b48f570b7726160af1ef4b5ebe38e2c2e077737_left_right.log'}",,,,,,False
190,refs/heads/master,62dbd7bb7b0b5ebced649280d29e01b58c3e706d,fa45d3cbdbe525281884a4ba82464a250fa57980,630286c9ea71804c2ae3e452de894829fc21c7c0,,False,False,True,3,0.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/fa45d3cbdbe525281884a4ba82464a250fa57980_630286c9ea71804c2ae3e452de894829fc21c7c0_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/fa45d3cbdbe525281884a4ba82464a250fa57980_630286c9ea71804c2ae3e452de894829fc21c7c0_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/fa45d3cbdbe525281884a4ba82464a250fa57980_630286c9ea71804c2ae3e452de894829fc21c7c0_left_right.log'}",,,,,,False
193,refs/heads/master,3da8e2a8a22972567cbc63e2f82290f239281834,4f3b1a54281c9e9ca7e63f2200f7d7ff78b7e4f2,ab6571e3086939a0b79316dc3be57acc32c595dd,,False,True,True,8,131.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/4f3b1a54281c9e9ca7e63f2200f7d7ff78b7e4f2_ab6571e3086939a0b79316dc3be57acc32c595dd_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/4f3b1a54281c9e9ca7e63f2200f7d7ff78b7e4f2_ab6571e3086939a0b79316dc3be57acc32c595dd_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/4f3b1a54281c9e9ca7e63f2200f7d7ff78b7e4f2_ab6571e3086939a0b79316dc3be57acc32c595dd_left_right.log'}",,,,,,False
197,refs/heads/master,3432b8711910767f46d461c76e6361c0e7d38d30,69e5fe417f151a4d2c734a93f440f78adc2af98f,1e8829f6e41b4f1b1f1b7377d73a2ec7577fac00,,False,True,True,10,150.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/69e5fe417f151a4d2c734a93f440f78adc2af98f_1e8829f6e41b4f1b1f1b7377d73a2ec7577fac00_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/69e5fe417f151a4d2c734a93f440f78adc2af98f_1e8829f6e41b4f1b1f1b7377d73a2ec7577fac00_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/69e5fe417f151a4d2c734a93f440f78adc2af98f_1e8829f6e41b4f1b1f1b7377d73a2ec7577fac00_left_right.log'}",,,,,,False
199,refs/heads/master,602f6c591481069cdcf2b56f213b78870ebe527e,1e25a5faabf36efae18a2a0f8188d8f74fb22925,67324106ec03d020bbdaeab5856d10ca71b34373,,False,True,True,59,745.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/1e25a5faabf36efae18a2a0f8188d8f74fb22925_67324106ec03d020bbdaeab5856d10ca71b34373_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/1e25a5faabf36efae18a2a0f8188d8f74fb22925_67324106ec03d020bbdaeab5856d10ca71b34373_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/1e25a5faabf36efae18a2a0f8188d8f74fb22925_67324106ec03d020bbdaeab5856d10ca71b34373_left_right.log'}",,,,,,False
200,refs/heads/master,67324106ec03d020bbdaeab5856d10ca71b34373,79e68c92df2888f0839ee1c198775a66de9cdf74,0224b49fadeb524c0751fc8fd03b6dd98b27f07d,,False,False,True,31,184.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/79e68c92df2888f0839ee1c198775a66de9cdf74_0224b49fadeb524c0751fc8fd03b6dd98b27f07d_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/79e68c92df2888f0839ee1c198775a66de9cdf74_0224b49fadeb524c0751fc8fd03b6dd98b27f07d_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/79e68c92df2888f0839ee1c198775a66de9cdf74_0224b49fadeb524c0751fc8fd03b6dd98b27f07d_left_right.log'}",,,,,,False
202,refs/heads/master,a20485f93469e502e7c19ef913c50e2887b3d5f7,a2b1f8a32ef819520cccc91cab2e4f8473b8591a,6ff300d69db1b59f902bc7203b458586488c7b4c,,False,False,True,5,10.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/a2b1f8a32ef819520cccc91cab2e4f8473b8591a_6ff300d69db1b59f902bc7203b458586488c7b4c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/a2b1f8a32ef819520cccc91cab2e4f8473b8591a_6ff300d69db1b59f902bc7203b458586488c7b4c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/a2b1f8a32ef819520cccc91cab2e4f8473b8591a_6ff300d69db1b59f902bc7203b458586488c7b4c_left_right.log'}",,,,,,False
204,refs/heads/master,2f7ad75a3115d29ce7fda129a907090e2bdeee26,eb667b6fcf45b7e5fab7c0a5f15de941c185c3fa,450990f68791e6c42a8bb39bf425c6933c157a7b,,False,True,True,26,365.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/eb667b6fcf45b7e5fab7c0a5f15de941c185c3fa_450990f68791e6c42a8bb39bf425c6933c157a7b_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/eb667b6fcf45b7e5fab7c0a5f15de941c185c3fa_450990f68791e6c42a8bb39bf425c6933c157a7b_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/eb667b6fcf45b7e5fab7c0a5f15de941c185c3fa_450990f68791e6c42a8bb39bf425c6933c157a7b_left_right.log'}",,,,,,False
205,refs/heads/master,eb667b6fcf45b7e5fab7c0a5f15de941c185c3fa,e31cf867b49764ebd26b6fd62686e138ad5cdda2,11229eb602dce776f24a345e628d9568977c426b,,True,True,True,148,6022.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/e31cf867b49764ebd26b6fd62686e138ad5cdda2_11229eb602dce776f24a345e628d9568977c426b_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/e31cf867b49764ebd26b6fd62686e138ad5cdda2_11229eb602dce776f24a345e628d9568977c426b_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/e31cf867b49764ebd26b6fd62686e138ad5cdda2_11229eb602dce776f24a345e628d9568977c426b_left_right.log'}",de23296063ba58f827deeff50c64ca3fe5712781b673b3ed7d43c7a53d618d3c,Tests_failed,886fe39d5acbc4e6d235c73c7e41b619ee28846179a3eefe8af8e59f1c190e3f,Tests_failed,False,False
208,refs/heads/master,43b97ad58ce2bea6c0a2896b11b1ac780ea980fd,26d3e983b5a4e3b37e43cd45e9ca4fe63166add5,c65c8264c3d164813a2f068d6cd6ef19d3e049c7,,False,False,True,6,21.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/26d3e983b5a4e3b37e43cd45e9ca4fe63166add5_c65c8264c3d164813a2f068d6cd6ef19d3e049c7_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/26d3e983b5a4e3b37e43cd45e9ca4fe63166add5_c65c8264c3d164813a2f068d6cd6ef19d3e049c7_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/26d3e983b5a4e3b37e43cd45e9ca4fe63166add5_c65c8264c3d164813a2f068d6cd6ef19d3e049c7_left_right.log'}",,,,,,False
209,refs/heads/master,26d3e983b5a4e3b37e43cd45e9ca4fe63166add5,a137c20f6261266094fba7fed6900b661ecf5c07,6c4ae865bef77b1bccc6278b54f9c3c079f5c86a,,False,False,True,2,2.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/a137c20f6261266094fba7fed6900b661ecf5c07_6c4ae865bef77b1bccc6278b54f9c3c079f5c86a_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/a137c20f6261266094fba7fed6900b661ecf5c07_6c4ae865bef77b1bccc6278b54f9c3c079f5c86a_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/a137c20f6261266094fba7fed6900b661ecf5c07_6c4ae865bef77b1bccc6278b54f9c3c079f5c86a_left_right.log'}",,,,,,False
210,refs/heads/master,6c4ae865bef77b1bccc6278b54f9c3c079f5c86a,99e8115bf8ab3e4e82a939487fc9b63357b749ac,e28edda86bf8b8efdddb5fe3707643569be980e3,,False,False,True,5,21.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/99e8115bf8ab3e4e82a939487fc9b63357b749ac_e28edda86bf8b8efdddb5fe3707643569be980e3_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/99e8115bf8ab3e4e82a939487fc9b63357b749ac_e28edda86bf8b8efdddb5fe3707643569be980e3_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/99e8115bf8ab3e4e82a939487fc9b63357b749ac_e28edda86bf8b8efdddb5fe3707643569be980e3_left_right.log'}",,,,,,False
211,refs/heads/master,c4567d6e4d031b61b4bef3427a7cb0452823408c,0ac367c1684d6fddc6e3420564f034cd226a4ec9,26e2a675858d0059d2279815ef351f71b5625d71,,False,True,True,13,127.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/0ac367c1684d6fddc6e3420564f034cd226a4ec9_26e2a675858d0059d2279815ef351f71b5625d71_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/0ac367c1684d6fddc6e3420564f034cd226a4ec9_26e2a675858d0059d2279815ef351f71b5625d71_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/0ac367c1684d6fddc6e3420564f034cd226a4ec9_26e2a675858d0059d2279815ef351f71b5625d71_left_right.log'}",,,,,,False
212,refs/heads/master,26e2a675858d0059d2279815ef351f71b5625d71,33e2c7422547f139baa94f6ba501d759f74af017,b523019f20ff34369a8e484ea26663ba59bac55a,,False,True,True,13,127.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/33e2c7422547f139baa94f6ba501d759f74af017_b523019f20ff34369a8e484ea26663ba59bac55a_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/33e2c7422547f139baa94f6ba501d759f74af017_b523019f20ff34369a8e484ea26663ba59bac55a_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/33e2c7422547f139baa94f6ba501d759f74af017_b523019f20ff34369a8e484ea26663ba59bac55a_left_right.log'}",,,,,,False
213,refs/heads/master,7133416dc5bbe40aea4e3b99a4a54f9c08ddf2d7,a3906ea94dae51f8793034040bd1c875a0eb1ed1,a5f6e17feaf7c2bfd03f6aef846b9e8270ea2151,,False,False,True,3,9.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/a3906ea94dae51f8793034040bd1c875a0eb1ed1_a5f6e17feaf7c2bfd03f6aef846b9e8270ea2151_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/a3906ea94dae51f8793034040bd1c875a0eb1ed1_a5f6e17feaf7c2bfd03f6aef846b9e8270ea2151_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/a3906ea94dae51f8793034040bd1c875a0eb1ed1_a5f6e17feaf7c2bfd03f6aef846b9e8270ea2151_left_right.log'}",,,,,,False
217,refs/heads/master,cb3a514e54bbe37551e86e7b5c7685c0d8fa8505,4f086bafefebe046f508188e9b8faaac15c5c463,c75f201c4920d77f6f3ca0b3d3b5ae8320b27a7d,,False,True,True,59,32942.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/4f086bafefebe046f508188e9b8faaac15c5c463_c75f201c4920d77f6f3ca0b3d3b5ae8320b27a7d_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/4f086bafefebe046f508188e9b8faaac15c5c463_c75f201c4920d77f6f3ca0b3d3b5ae8320b27a7d_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/4f086bafefebe046f508188e9b8faaac15c5c463_c75f201c4920d77f6f3ca0b3d3b5ae8320b27a7d_left_right.log'}",,,,,,False
219,refs/heads/master,c6848fc6d2fa8f7b1497cfe95fa08fabe21975d8,7cede01bbb5688bde5741e0e5f87c47e838071a9,c6b208a9be05ce97e7b9d091b84738414a042f29,,False,True,True,39,251.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/7cede01bbb5688bde5741e0e5f87c47e838071a9_c6b208a9be05ce97e7b9d091b84738414a042f29_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/7cede01bbb5688bde5741e0e5f87c47e838071a9_c6b208a9be05ce97e7b9d091b84738414a042f29_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/7cede01bbb5688bde5741e0e5f87c47e838071a9_c6b208a9be05ce97e7b9d091b84738414a042f29_left_right.log'}",,,,,,False
220,refs/heads/master,7d7a1c200564ec95f000e9372e30a0ea313db536,31e5c39d2ae5c62229898b8c8eae83a96af4e11c,24065a19b2a1893c9531024f0045d3028d0ea79b,,False,True,True,22,197.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/31e5c39d2ae5c62229898b8c8eae83a96af4e11c_24065a19b2a1893c9531024f0045d3028d0ea79b_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/31e5c39d2ae5c62229898b8c8eae83a96af4e11c_24065a19b2a1893c9531024f0045d3028d0ea79b_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/31e5c39d2ae5c62229898b8c8eae83a96af4e11c_24065a19b2a1893c9531024f0045d3028d0ea79b_left_right.log'}",,,,,,False
221,refs/heads/master,cd534f8046b9d9c80661f26f3aa0c130dbbec40c,674a1dbeec4e0754dcae919c09d6dca29f857a41,8a87ac226388da387a6bde4da78d26450c4ce73a,,False,True,True,25,211.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/674a1dbeec4e0754dcae919c09d6dca29f857a41_8a87ac226388da387a6bde4da78d26450c4ce73a_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/674a1dbeec4e0754dcae919c09d6dca29f857a41_8a87ac226388da387a6bde4da78d26450c4ce73a_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/674a1dbeec4e0754dcae919c09d6dca29f857a41_8a87ac226388da387a6bde4da78d26450c4ce73a_left_right.log'}",,,,,,False
222,refs/heads/master,d15514dca1b3eee271568e63e0d884db6bf3b58c,d7b811e409250bab2c9d4606ee375ef9a94f3f4e,1dd80340a0ffdd0a8811596fd09326fa716cd197,,False,False,True,13,182.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/d7b811e409250bab2c9d4606ee375ef9a94f3f4e_1dd80340a0ffdd0a8811596fd09326fa716cd197_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/d7b811e409250bab2c9d4606ee375ef9a94f3f4e_1dd80340a0ffdd0a8811596fd09326fa716cd197_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/d7b811e409250bab2c9d4606ee375ef9a94f3f4e_1dd80340a0ffdd0a8811596fd09326fa716cd197_left_right.log'}",,,,,,False
225,refs/heads/master,b0b41632470a424a51a2eb2d198ef4817f93c0ec,a34024c49b27afe79791e5592bdc28f3f3c81f8b,395c79ed735403ce2b5c9fa9ef39befc50166b26,,False,False,True,3,0.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/a34024c49b27afe79791e5592bdc28f3f3c81f8b_395c79ed735403ce2b5c9fa9ef39befc50166b26_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/a34024c49b27afe79791e5592bdc28f3f3c81f8b_395c79ed735403ce2b5c9fa9ef39befc50166b26_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/a34024c49b27afe79791e5592bdc28f3f3c81f8b_395c79ed735403ce2b5c9fa9ef39befc50166b26_left_right.log'}",,,,,,False
226,refs/heads/master,395c79ed735403ce2b5c9fa9ef39befc50166b26,73cce7e45d9f96fdfa0ecd7b621c42d83441982e,df0009193f435171eaf2b470d57a6df0f1101463,,False,False,True,12,171.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/73cce7e45d9f96fdfa0ecd7b621c42d83441982e_df0009193f435171eaf2b470d57a6df0f1101463_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/73cce7e45d9f96fdfa0ecd7b621c42d83441982e_df0009193f435171eaf2b470d57a6df0f1101463_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/73cce7e45d9f96fdfa0ecd7b621c42d83441982e_df0009193f435171eaf2b470d57a6df0f1101463_left_right.log'}",,,,,,False
227,refs/heads/master,73cce7e45d9f96fdfa0ecd7b621c42d83441982e,8ac655c49fe1458cdd52dbb726aaebb77d65dc09,1cab31c6338fa26fb08c4431e73912b61731f6b6,,False,False,True,11,171.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/8ac655c49fe1458cdd52dbb726aaebb77d65dc09_1cab31c6338fa26fb08c4431e73912b61731f6b6_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/8ac655c49fe1458cdd52dbb726aaebb77d65dc09_1cab31c6338fa26fb08c4431e73912b61731f6b6_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/8ac655c49fe1458cdd52dbb726aaebb77d65dc09_1cab31c6338fa26fb08c4431e73912b61731f6b6_left_right.log'}",,,,,,False
229,refs/heads/master,a34024c49b27afe79791e5592bdc28f3f3c81f8b,bf7c73ac61602cf85a42f7596fec43f241f12b41,1cab31c6338fa26fb08c4431e73912b61731f6b6,,False,False,True,2,71.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/bf7c73ac61602cf85a42f7596fec43f241f12b41_1cab31c6338fa26fb08c4431e73912b61731f6b6_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/bf7c73ac61602cf85a42f7596fec43f241f12b41_1cab31c6338fa26fb08c4431e73912b61731f6b6_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/bf7c73ac61602cf85a42f7596fec43f241f12b41_1cab31c6338fa26fb08c4431e73912b61731f6b6_left_right.log'}",,,,,,False
230,refs/heads/master,674a1dbeec4e0754dcae919c09d6dca29f857a41,6ef328ff18d9e5b3adfa2df2886695f2d766ccbf,47ad8c4c5a4c1399196d1e419e566cb7ba230347,,False,False,True,5,12.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/6ef328ff18d9e5b3adfa2df2886695f2d766ccbf_47ad8c4c5a4c1399196d1e419e566cb7ba230347_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/6ef328ff18d9e5b3adfa2df2886695f2d766ccbf_47ad8c4c5a4c1399196d1e419e566cb7ba230347_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/6ef328ff18d9e5b3adfa2df2886695f2d766ccbf_47ad8c4c5a4c1399196d1e419e566cb7ba230347_left_right.log'}",,,,,,False
231,refs/heads/master,6ef328ff18d9e5b3adfa2df2886695f2d766ccbf,2b6b4ebd2bbcf84fbd359ccd5a33d338965cd09e,120c71d9e7db26d2137856a0477368fe89a04317,,False,False,True,5,20.0,False,"{'base_left': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/2b6b4ebd2bbcf84fbd359ccd5a33d338965cd09e_120c71d9e7db26d2137856a0477368fe89a04317_base_left.log', 'base_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/2b6b4ebd2bbcf84fbd359ccd5a33d338965cd09e_120c71d9e7db26d2137856a0477368fe89a04317_base_right.log', 'left_right': 'cache/diff_analyzer/logs/intel-hadoop/HiBench/2b6b4ebd2bbcf84fbd359ccd5a33d338965cd09e_120c71d9e7db26d2137856a0477368fe89a04317_left_right.log'}",,,,,,False
