idx,num_files,num_intersecting_files,num_hunks,num_lines,num_intersecting_lines,imports,non_java_files
23063-86,29,2,58,223,0,True,True
23063-88,22,2,48,131,0,True,True
23063-89,28,2,57,219,0,True,True
23063-96,22,2,155,1072,0,True,True
23063-104,43,15,138,988,0,True,True
23063-107,19,2,92,388,0,True,True
23063-126,46,43,11,33,0,True,True
23063-131,40,4,347,1664,0,True,True
23063-133,27,19,50,324,0,True,True
23063-139,103,7,469,5613,0,True,True
23063-159,11,3,26,1017,0,True,True
23063-272,38,3,196,1688,0,True,True
23063-273,28,5,180,1043,0,True,True
23063-275,34,4,150,2367,0,True,True
23083-2,50,4,103,1852,0,True,True
23083-8,53,43,27,920,0,True,True
23083-48,60,5,134,1830,0,True,True
23097-2,29,11,91,472,0,True,True
23106-26,20,2,23,74,0,True,True
23124-25,25,3,124,829,0,True,True
23124-30,15,3,83,655,0,True,True
23124-35,6,2,18,98,0,True,True
23124-37,5,2,14,110,0,False,True
23124-49,14,2,109,216,0,False,True
23124-57,16,3,37,602,0,True,True
23124-61,5,2,12,124,0,True,True
23196-7,2,2,4,17,0,True,True
23196-39,14,7,62,212,0,True,True
23207-6,7,2,17,72,0,True,True
23207-22,11,2,133,702,0,True,True
23207-23,11,2,137,709,0,True,True
23207-24,11,2,133,702,0,True,True
23207-38,33,3,195,1512,0,True,True
23207-51,10,2,18,227,0,True,True
23207-84,17,5,22,632,0,True,True
23207-93,26,16,83,4089,0,True,True
23208-48,5,3,24,94,0,True,True
23210-3,5,2,10,51,0,True,True
23210-14,8,2,71,532,0,True,True
23210-17,9,4,149,603,0,True,True
23213-28,10,3,23,107,0,True,True
23221-1,6,3,24,71,0,True,True
23233-4,15,4,73,291,0,True,True
23234-4,19,12,53,570,0,True,True
23234-5,15,2,86,2135,0,True,True
23234-7,50,9,131,13070,0,True,True
23234-11,24,3,190,1252,0,True,True
23234-12,24,4,183,1236,0,True,True
23259-54,4,2,9,32,0,True,True
23268-4,265,3,748,4254,0,True,True
23268-7,12,3,18,477,0,True,True
23268-12,844,2,70251,186467,0,True,True
23268-14,533,4,2007,7671,0,True,True
23268-15,272,6,665,4255,0,True,True
23268-17,306,6,711,6340,0,True,True
23268-19,11,3,21,93,0,True,True
23268-20,4,3,6,35,0,False,True
23268-21,11,3,27,159,0,True,True
23268-22,4,3,10,80,0,True,True
23268-23,4,4,7,72,0,True,True
23268-24,7,3,24,173,0,True,True
23268-25,4,3,12,91,0,True,True
23268-27,14,2,15,317,0,True,True
23268-28,29,3,36,1512,0,True,True
23268-31,35,4,44,1930,0,True,True
23268-34,35,8,42,1739,0,True,True
23268-35,31,15,47,322,0,True,True
23268-40,49,2,86,383,0,True,True
23268-41,9,7,7,19,0,False,True
23268-42,6,2,16,143,0,False,True
23268-43,5,2,24,58,0,True,True
23268-44,14,3,15,324,0,True,True
23268-45,13,3,18,210,0,True,True
23268-46,28,7,167,1371,0,True,True
23268-47,14,3,17,356,0,True,True
23268-48,20,3,155,1255,0,True,True
23268-49,28,5,180,1490,0,True,True
23268-50,4,2,5,9,0,True,True
23268-51,23,3,29,564,0,True,True
23268-52,15,3,17,319,0,True,True
23268-53,106,3,207,497,0,True,True
23268-57,22,5,28,482,0,True,True
23268-58,21,2,24,660,0,True,True
23268-59,13,3,20,270,0,True,True
23268-61,13,7,48,383,0,True,True
23268-63,45,8,160,503,0,True,True
23268-64,23,3,73,381,0,True,True
23268-65,69,9,225,1175,0,True,True
23268-66,74,4,224,1494,0,True,True
23268-68,109,3,206,705,0,True,True
23268-71,104,2,229,697,0,True,True
23268-72,13,3,19,213,0,True,True
23268-97,13,2,17,422,0,True,True
23268-98,14,2,19,702,0,True,True
23268-99,16,8,42,195,0,True,True
23268-100,15,3,37,127,0,True,True
23268-101,28,4,85,405,0,True,True
23268-102,20,4,53,222,0,True,True
23268-112,5,3,12,109,0,True,True
23279-14,4,3,10,27,0,True,True
23279-17,5,2,12,62,0,True,True
23279-18,15,4,72,270,0,True,True
23279-22,6,2,31,73,0,True,True
23279-25,6,2,54,167,0,True,True
23279-101,6,3,23,63,0,True,True
23287-11,9,2,68,225,0,True,True
23288-1,5,2,7,48,0,False,True
23288-6,14,2,41,2080,0,True,True
23289-10,10,2,45,369,0,True,True
23289-21,9,2,24,127,0,True,True
23289-46,14,2,41,2080,0,True,True
23289-54,34,3,287,1181,0,True,True
23289-55,32,3,288,1142,0,True,True
23300-3,3,3,37,137,0,True,True
23310-4,21,2,61,357,0,True,True
23310-26,3,2,8,130,0,True,True
23310-50,7,2,45,367,0,True,True
23310-58,17,2,113,1058,0,True,True
23310-79,14,3,17,426,0,True,True
23310-103,81,2,838,2027,0,True,True
23310-113,44,2,152,1337,0,True,True
23310-128,34,2,87,5526,0,True,True
23310-132,20,4,53,4802,0,True,True
23310-143,4,3,2,5,0,False,True
23310-144,13,3,32,272,0,True,True
23310-145,14,2,37,253,0,True,True
23323-2,29,5,131,1223,0,True,True
23323-3,26,2,117,1079,0,True,True
23352-20,24,3,60,471,0,True,True
23366-4,5,2,9,42,0,True,True
23366-7,8,2,25,200,0,True,True
23366-11,3,2,8,51,0,True,True
23381-41,7,2,13,22,0,False,True
23408-2,5,2,33,64,0,True,True
23468-16,151,4,181,11496,0,True,True
23468-72,42,3,53,1988,0,True,True
23468-143,36,2,70,2475,0,True,True
23468-159,22,2,37,1379,0,True,True
23468-173,71,2,225,4770,0,True,True
23468-232,15,2,23,3574,0,True,True
23468-272,94,3,239,9821,0,True,True
23468-328,40,2,82,3456,0,True,True
23468-370,101,2,432,6049,0,True,True
23468-820,305,3,3342,22697,0,True,True
23468-823,175,3,1994,9326,0,True,True
23468-840,46,2,68,1629,0,True,True
23468-889,256,3,338,11739,0,True,True
23468-898,901,3,1041,95905,0,True,True
23468-917,311,2,70,606,0,True,True
23485-66,25,2,52,163,0,True,True
23485-69,5,5,13,42,0,False,True
23485-78,60,6,172,1527,0,True,True
23485-82,60,5,174,1649,0,True,True
23485-101,25,3,93,431,0,True,True
23489-9,17,17,1,8,0,False,True
23493-7,10,6,21,100,0,True,True
23549-26,3,2,4,8,0,False,True
23549-27,17,2,31,92,0,True,True
23549-35,5,4,8,1937,0,True,True
23575-18,5,2,29,199,0,True,True
23581-151,5,2,16,49,0,True,True
23581-498,15,3,79,1362,0,True,True
23581-499,7,2,31,123,0,True,True
23581-512,744,21,3834,26111,0,True,True
23581-514,693,3,3752,25045,0,True,True
23581-518,646,3,3524,24004,0,True,True
23581-522,370,4,1647,11240,0,True,True
23581-526,289,8,2660,16772,0,True,True
23581-531,276,6,1266,8009,0,True,True
23606-16,2,2,3,36,0,True,True
23651-35,6,2,27,126,0,True,True
23651-64,13,2,72,531,0,True,True
23652-4,101,3,145,13939,0,True,True
23656-10,36,3,12,322,0,True,True
23661-50,3,2,8,18,0,True,True
23661-53,2,2,2,4,0,False,True
23670-3,7,2,32,229,0,True,True
23670-11,14,5,159,798,0,True,True
23670-13,13,2,42,215,0,True,True
23670-14,13,2,35,187,0,True,True
23670-17,8,2,11,21,0,True,True
23670-42,21,4,129,2856,0,True,True
23670-45,25,3,87,1150,0,True,True
23689-3,13,2,43,100,0,True,True
23696-5,41,10,118,2382,0,True,True
23696-10,18,2,31,553,0,True,True
23740-11,86,2,229,1433,0,True,True
23766-11,9,2,25,79,0,True,True
23766-13,13,2,21,68,0,True,True
23777-13,111,5,331,1564,0,True,True
23777-21,35,2,92,671,0,True,True
23777-24,22,2,87,290,0,True,True
23777-27,406,5,1637,11101,0,True,True
23777-37,15,2,40,204,0,True,True
23777-46,62,2,111,360,0,True,True
23777-48,474,2,1057,14522,0,True,True
23777-50,72,2,195,2531,0,True,True
23777-61,1487,11,6627,184097,0,True,True
23777-66,447,4,727,4235,0,True,True
23777-67,16,2,27,333,0,True,True
23777-77,25,2,58,261,0,True,True
23778-5,17,4,117,1048,0,True,True
23778-7,5,2,5,211,0,True,True
23778-11,4,2,6,293,0,True,True
23778-16,58,4,123,9238,0,True,True
23778-18,8,3,15,158,0,True,True
23799-10,53,2,71,3957,0,True,True
23817-37,2,2,2,3,0,False,True
23817-40,10,2,23,478,0,True,True
23817-77,19,2,60,272,0,True,True
23817-151,2,2,5,53,0,False,True
23817-165,20,4,43,627,0,True,True
23817-166,44,31,69,741,0,True,True
23817-204,12,2,38,498,0,True,True
23817-208,10,2,23,478,0,True,True
23827-7,3,3,12,106,0,False,True
23862-9,136,4,389,1644,0,True,True
23862-14,26,3,89,1344,0,True,True
23862-15,26,4,92,844,0,True,True
23862-17,19,2,57,776,0,True,True
23862-19,22,4,76,894,0,True,True
23868-14,6,2,32,159,0,True,True
23868-30,13,5,88,430,0,True,True
23868-31,12,2,71,294,0,True,True
23870-32,10,2,27,91,0,True,True
23870-34,27,5,84,252,0,True,True
23898-43,46,3,283,2673,0,True,True
23898-227,37,4,175,2858,0,True,True
23932-49,3,2,8,26,0,False,True
23939-6,211,2,212,4215,0,True,True
23939-15,15,2,149,783,0,True,True
23958-18,16,3,65,307,0,True,True
23958-22,26,3,142,1352,0,True,True
23958-23,13,3,53,397,0,True,True
23958-24,73,2,596,3608,0,True,True
23958-26,18,2,54,381,0,True,True
23958-29,18,2,55,451,0,True,True
23958-33,17,2,48,422,0,True,True
23958-41,4,2,11,125,0,True,True
23958-52,6,2,197,470,0,True,True
23958-55,67,5,296,1532,0,True,True
23958-56,66,3,237,1192,0,True,True
23958-57,66,3,212,1063,0,True,True
23958-63,5,2,12,55,0,False,True
23958-65,4,2,6,16,0,False,True
23958-68,2,2,6,13,0,False,True
23958-71,5,2,28,822,0,True,True
23958-76,6,2,32,192,0,False,True
23958-81,30,2,159,1905,0,True,True
24002-28,39,2,94,325,0,True,True
24002-42,15,3,67,518,0,True,True
24080-9,2,2,1,2,0,False,True
24087-140,17,4,72,409,0,True,True
24087-141,18,3,73,460,0,True,True
24087-142,17,4,73,422,0,True,True
24087-161,36,4,152,732,0,True,True
24087-267,102,2,1093,4857,0,True,True
24087-281,101,3,1093,4861,0,True,True
24091-2,7,4,25,187,0,True,True
24097-21,16,2,110,1204,0,True,True
24097-30,11,5,21,536,0,True,True
24097-39,11,3,17,320,0,True,True
24097-48,58,2,58,721,0,True,True
24097-53,5,2,17,141,0,True,True
24097-54,49,5,173,6221,0,True,True
24097-57,11,2,14,451,0,True,True
24097-58,24,4,93,630,0,True,True
24097-59,11,2,54,325,0,True,True
24097-60,20,2,107,2721,0,True,True
24097-62,6,2,25,360,0,True,True
24097-67,7,2,339,1930,0,True,True
24097-69,12,3,35,511,0,True,True
24097-71,3,2,10,108,0,True,True
24139-12,9,2,40,297,0,True,True
24153-3,21,2,43,88,0,True,True
24153-9,153,2,271,559,0,True,True
24153-35,46,2,146,2803,0,True,True
24153-36,49,3,156,2440,0,True,True
24153-41,459,4,1570,50423,0,True,True
24153-42,490,8,1721,50407,0,True,True
24153-46,11,2,74,1176,0,True,True
24153-48,417,14,1634,44684,0,True,True
24153-49,439,15,1730,42079,0,True,True
24153-50,406,2,1489,41195,0,True,True
24153-51,471,42,1883,44015,0,True,True
24153-55,459,30,1871,42160,0,True,True
24153-56,206,3,918,10649,0,True,True
24153-57,17,2,337,3121,0,True,True
24153-58,13,2,70,1030,0,True,True
24153-61,20,2,52,182,0,True,True
24153-62,32,2,118,2681,0,True,True
24153-63,340,7,1359,31841,0,True,True
24153-65,27,2,318,3033,0,True,True
24153-67,24,2,348,3472,0,True,True
24153-69,79,77,8,234,0,True,True
24153-70,241,13,1076,22881,0,True,True
24153-71,102,4,397,4704,0,True,True
24153-72,84,6,1385,7512,0,True,True
24153-75,39,3,195,1838,0,True,True
24153-76,16,2,109,1379,0,True,True
24153-77,40,2,245,2330,0,True,True
24153-78,22,2,176,1592,0,True,True
24153-85,20,3,240,1951,0,True,True
24153-86,38,7,328,6999,0,True,True
24183-12,9,4,35,149,0,True,True
24183-20,8,2,85,437,0,True,True
24183-28,36,2,48,1986,0,True,True
24183-36,33,3,220,599,0,True,True
24183-37,10,2,23,477,0,True,True
24183-38,68,5,177,20482,0,True,True
24183-40,16,2,77,585,0,True,True
24183-44,7,2,18,843,0,True,True
24196-9,9,3,41,328,0,True,True
24196-10,7,2,29,147,0,True,True
24203-54,40,2,180,1188,0,True,True
24203-162,35,3,154,831,0,True,True
24203-165,13,2,44,419,0,True,True
24203-273,52,4,297,1897,0,True,True
24212-9,8,3,19,46,0,True,True
24212-24,18,5,36,204,0,True,True
24224-2,11,2,23,120,0,True,True
24224-47,11,3,26,141,0,True,True
24243-111,11,2,27,190,0,True,True
24244-47,61,6,358,1651,0,True,True
24251-14,28,4,150,714,0,True,True
24251-18,43,4,188,1027,0,True,True
24251-22,12,2,40,151,0,True,True
24251-26,425,5,1124,27604,0,True,True
24251-36,327,5,1051,22066,0,True,True
24251-46,272,3,659,17830,0,True,True
24251-47,283,7,752,18018,0,True,True
24251-49,89,2,430,3019,0,True,True
24251-61,94,7,410,2176,0,True,True
24251-64,133,20,741,3129,0,True,True
24251-65,78,2,399,1095,0,True,True
24251-67,76,13,481,2323,0,True,True
24251-68,43,2,257,764,0,True,True
24251-69,89,10,697,2758,0,True,True
24251-72,94,11,659,2644,0,True,True
24251-73,55,3,405,988,0,True,True
24251-74,56,4,300,1930,0,True,True
24251-76,56,9,341,2086,0,True,True
24251-78,38,2,175,1161,0,True,True
24251-86,6,2,27,608,0,True,True
24251-88,39,3,244,1015,0,False,True
24251-89,34,2,243,2147,0,True,True
24251-105,47,2,222,1371,0,True,True
24251-118,116,6,689,3861,0,True,True
24251-120,23,4,168,756,0,True,True
24251-121,90,2,417,2154,0,True,True
24251-123,81,13,406,2961,0,True,True
24251-124,39,2,201,1056,0,True,True
24251-125,17,2,56,361,0,True,True
24251-126,211,10,635,9205,0,True,True
24251-132,34,2,289,2152,0,True,True
24251-135,30,3,227,1372,0,True,True
24251-144,10,2,39,278,0,True,True
24251-146,124,8,280,5221,0,True,True
24251-147,55,2,129,897,0,True,True
24251-175,13,2,21,202,0,True,True
24251-178,172,17,1150,7239,0,True,True
24251-179,67,5,387,1495,0,True,True
24264-28,8,2,21,217,0,True,True
24283-3,72,3,314,3039,0,True,True
24299-2,8,6,9,24,0,False,True
24299-20,31,2,82,320,0,True,True
24299-140,14,3,26,106,0,True,True
24299-148,16,4,35,133,0,True,True
24299-158,18,11,24,108,0,True,True
24305-33,6,5,9,56,0,False,True
24305-34,23,2,75,240,0,True,True
24305-37,32,12,77,1509,0,True,True
24305-40,66,11,275,1267,0,True,True
24308-34,7,4,16,116,0,True,True
24323-70,9,5,9,188,0,True,True
24323-71,5,2,6,13,0,True,True
24323-80,10,2,20,182,0,True,True
24323-82,81,2,193,4119,0,True,True
24323-84,68,9,162,2442,0,True,True
24323-87,83,7,223,2995,0,True,True
24323-89,39,4,127,2411,0,True,True
24332-220,81,3,565,3985,0,True,True
24332-223,130,107,114,372,0,True,True
24332-281,34,2,139,2085,0,True,True
24332-400,136,122,103,370,0,False,True
24332-427,83,4,437,2001,0,True,True
24332-453,33,2,316,1510,0,True,True
24332-930,241,122,952,5789,0,True,True
24332-1218,77,2,551,2579,0,True,True
24332-1258,118,3,356,2056,0,True,True
24332-1384,53,4,215,4747,0,True,True
24332-1421,472,7,3558,27069,0,True,True
24332-1435,40,2,149,1590,0,True,True
24332-1442,119,116,45,146,0,True,True
24332-1574,106,2,306,1628,0,True,True
24332-1843,33,22,92,600,0,True,True
24332-2164,119,5,381,2118,0,True,True
24332-2301,23,2,214,914,0,True,True
24332-2497,24,2,103,1787,0,True,True
24332-2639,29,24,57,266,0,True,True
24332-2654,23,22,29,199,0,True,True
24332-2739,64,3,410,6106,0,True,True
24340-1,8,2,25,234,0,True,True
24345-4,43,2,54928,556327,0,True,True
24345-8,10,2,629,221909,0,True,True
24345-13,20,5,627,23005,0,False,True
24372-25,273,21,1324,12980,0,True,True
24372-41,135,13,575,5235,0,True,True
24372-42,104,8,600,5253,0,True,True
24372-52,11,3,34,371,0,True,True
24372-53,18,3,73,318,0,True,True
24372-54,9,2,38,101,0,False,True
24372-55,5,2,6,204,0,False,True
24372-56,4,2,13,28,0,False,True
24372-58,13,3,58,339,0,True,True
24372-60,16,5,87,2679,0,True,True
24372-66,114,13,404,4482,0,True,True
24372-72,346,10,4675,29577,0,True,True
24372-86,34,2,100,1664,0,True,True
24372-160,13,2,53,265,0,True,True
24372-161,23,4,151,1605,0,True,True
24372-162,25,4,122,1575,0,True,True
24372-164,2,2,2,2,0,False,True
24372-167,67,3,106,4634,0,True,True
24372-178,62,9,346,1833,0,True,True
24372-179,64,21,440,2444,0,True,True
24372-181,14,2,78,455,0,True,True
24372-183,19,3,26,185,0,True,True
24372-185,17,2,67,1027,0,True,True
24372-186,19,2,136,1385,0,True,True
24372-187,10,2,104,500,0,True,True
24372-189,199,2,1208,12346,0,True,True
24372-193,20,3,81,603,0,True,True
24372-194,22,22,3,20,0,True,True
24372-196,34,2,216,1568,0,True,True
24372-197,13,11,4,18,0,False,True
24372-198,10,4,23,49,0,False,True
24389-18,22,2,69,1208,0,True,True
24394-9,32,2,290,1968,0,True,True
24426-566,4,2,40,209,0,True,True
24470-439,25,2,39,1940,0,True,True
24474-14,20,4,58,1402,0,True,True
24475-151,22,15,18,1552,0,True,True
24476-4,20,2,272,1142,0,True,True
24506-27,71,8,311,1977,0,True,True
24506-28,70,7,314,1587,0,True,True
24506-68,40,3,96,609,0,True,True
24506-150,70,5,193,2638,0,True,True
24506-163,15,2,50,318,0,True,True
24506-164,23,7,80,345,0,True,True
24506-202,14,6,31,532,0,True,True
24511-8,13,2,97,1142,0,True,True
24511-13,4,2,16,45,0,True,True
24511-29,13,3,89,1148,0,True,True
24511-37,5,3,16,72,0,True,True
24511-38,11,3,16,57,0,True,True
24511-47,4,3,9,106,0,False,True
24511-48,4,2,7,97,0,False,True
24511-55,36,4,203,1940,0,True,True
24531-1,32,7,1523,28602,0,True,True
24544-3,15,2,70,1139,0,True,True
24544-4,13,2,61,326,0,True,True
24544-5,18,5,81,515,0,True,True
24544-9,15,3,47,328,0,True,True
24544-10,6,2,17,199,0,True,True
24544-13,14,2,86,273,0,True,True
24566-3,14,4,50,333,0,True,True
24581-80,132,2,520,6237,0,True,True
24581-1282,50,2,61,3510,0,True,True
24581-2018,1329,2,9263,103328,0,True,True
24581-2278,1477,80,8563,97349,0,True,True
24581-3113,1556,20,9797,117470,0,True,True
24581-3251,12,2,20,95,0,True,True
24581-3406,158,117,104,329,0,True,True
24581-4005,30,16,101,1076,0,True,True
24581-4084,166,4,664,6126,0,True,True
24581-4561,466,3,1922,32089,0,True,True
24581-5470,344,2,1835,14418,0,True,True
24581-5622,92,12,126,1239,0,True,True
24581-5737,358,3,1665,21536,0,True,True
24581-5964,182,2,1183,5636,0,True,True
24581-6437,30,16,101,1076,0,True,True
24581-6473,116,97,133,1268,0,True,True
24581-6502,296,2,1132,12360,0,True,True
24581-6561,33,2,207,1108,0,True,True
24581-7945,887,2,7914,40939,0,True,True
24581-8421,121,8,293,2203,0,True,True
24581-8498,73,3,407,2179,0,True,True
24581-9062,1473,28,11035,82319,0,True,True
24581-9586,1382,2,4075,74798,0,True,True
24581-9785,102,7,275,2948,0,True,True
24581-10062,581,530,304,3094,0,True,True
24583-75,10,2,21,66,0,False,True
24583-372,3,2,9,24,0,False,True
24583-393,12,3,36,2691,0,True,True
24583-395,8,2,18,283,0,True,True
24583-401,23,4,92,1539,0,True,True
24583-405,27,2,102,1075,0,True,True
24583-430,9,3,89,1868,0,True,True
24591-28,61,5,668,4287,0,True,True
24591-31,40,5,365,3556,0,True,True
24591-42,12,4,96,2307,0,True,True
24591-53,53,2,159,15534,0,True,True
24591-82,38,3,251,2432,0,True,True
24591-84,38,3,251,2432,0,True,True
24606-88,7,2,10,143,0,True,True
24653-71,33,3,89,640,0,True,True
24687-1,29,2,67,592,0,True,True
24687-2,36,4,79,651,0,True,True
24687-156,14,2,50,214,0,True,True
24687-158,13,4,35,202,0,True,True
24687-159,11,2,41,162,0,True,True
24687-160,21,3,70,440,0,True,True
24687-161,18,3,39,353,0,True,True
24687-162,162,7,629,3476,0,True,True
24687-165,32,3,110,654,0,True,True
24710-46,3,2,3,8,0,False,True
24710-55,15,2,39,267,0,True,True
24722-16,8,3,10,875,0,True,True
24722-117,23,3,139,1226,0,True,True
24725-14,39,10,264,4701,0,True,True
24725-16,47,2,180,3518,0,True,True
24725-19,33,3,126,2180,0,True,True
24725-21,49,12,177,3520,0,True,True
24725-22,40,2,185,3057,0,True,True
24725-23,32,14,154,772,0,True,True
24725-24,46,31,83,2236,0,True,True
24725-26,26,5,47,1941,0,True,True
24725-29,24,4,38,1260,0,True,True
24725-30,23,2,37,1001,0,True,True
24725-32,23,8,49,1010,0,True,True
24733-12,268,8,774,24103,0,True,True
24733-20,129,2,173,711,0,True,True
24733-25,198,2,499,4097,0,True,True
24733-37,38,2,268,948,0,True,True
24733-46,5,3,19,447,0,True,True
24733-57,4,4,5,14,0,True,True
24733-61,112,2,251,2570,0,True,True
24733-62,112,3,250,2566,0,True,True
24733-185,72,2,240,4414,0,True,True
24733-201,3,3,1,2,0,False,True
24733-203,8,2,89,1532,0,True,True
24760-33,243,13,996,1297,0,True,True
24765-10,7,2,32,147,0,True,True
24779-48,300,2,1163,123270,0,True,True
24779-69,10,4,15,1023,0,True,True
24779-118,35,5,188,801,0,True,True
24779-125,4438,391,4760,982824,0,True,True
24779-146,10,7,222,1074,0,True,True
24779-147,8,5,219,1194,0,True,True
24819-5,12,4,13,207,0,True,True
24819-12,2,2,3,13,0,False,True
24819-16,12,2,34,131,0,True,True
24819-56,4,2,6,29,0,True,True
24819-180,4,2,12,89,0,True,True
24819-181,3,3,11,100,0,True,True
24819-182,4,3,19,169,0,True,True
24819-187,3,2,16,68,0,False,True
24819-188,2,2,12,61,0,False,True
24819-189,3,2,13,40,0,True,True
24819-191,59,3,149,1338,0,True,True
24834-19,4,2,10,60,0,True,True
24834-34,82,2,771,9732,0,True,True
24834-66,5,2,15,44,0,True,True
24834-72,51,3,76,1353,0,True,True
24859-58,6,3,21,194,0,True,True
24859-83,39,3,218,874,0,True,True
24859-89,40,3,220,885,0,True,True
24859-93,40,4,218,866,0,True,True
24859-95,40,3,220,1097,0,True,True
24859-96,40,2,219,1073,0,True,True
24859-99,40,3,220,1081,0,True,True
24859-103,40,4,219,1093,0,True,True
24859-105,40,2,217,1085,0,True,True
24859-106,48,22,316,1276,0,True,True
24859-112,195,3,382,43211,0,True,True
24859-113,194,2,381,43217,0,True,True
24859-130,193,2,379,43187,0,True,True
24859-134,193,2,375,43166,0,True,True
24859-178,189,5,374,41280,0,True,True
24859-196,39,3,208,1031,0,True,True
24859-197,39,6,214,1074,0,True,True
24859-199,39,2,215,1047,0,True,True
24859-200,42,7,220,1072,0,True,True
24859-215,3,2,26,85,0,True,True
24874-9,30,2,201,2104,0,True,True
24874-10,26,7,236,1746,0,True,True
24874-13,1027,4,1091,7989,0,True,True
24874-14,3,3,6,34,0,True,True
24874-20,4,2,26,66,0,True,True
24874-29,26,2,112,1700,0,True,True
24874-33,39,2,113,1647,0,True,True
24874-54,182,14,2135,15434,0,True,True
24874-56,180,12,2329,16103,0,True,True
24874-57,158,2,1475,12150,0,True,True
24874-59,161,4,1531,10918,0,True,True
24874-60,173,7,1902,12506,0,True,True
24874-62,159,2,1723,11157,0,True,True
24874-63,149,2,1565,10569,0,True,True
