repo-idx,merge-idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,plumelib_ort,plumelib_ort_merge_fingerprint,plumelib_ort_ignorespace,plumelib_ort_ignorespace_merge_fingerprint,plumelib_ort_adjacent,plumelib_ort_adjacent_merge_fingerprint,plumelib_ort_imports,plumelib_ort_imports_merge_fingerprint,plumelib_ort_version_number,plumelib_ort_version_number_merge_fingerprint,repository
14289,9,refs/heads/master,580f84d9277f80882d20aff38d6f065ed7206bf8,7066622eb72a8482465ededa6198688fd2a84717,eeffcd92e469b7693828a4764310d1c37662e325,,True,True,True,36.0,115,1053.0,2,True,40,Tests_passed,dd84ab43b68bf698670339f20240561e823b67afe2eb9dc98a23edfa10e78cbf,True,Tests_passed,bbc0423f3898f4d7633dece72970095016ff5d0ff2623aa5f01b510fff30f9a1,True,Merge_failed,2146038afef6d54b02fa554518c98832539be551a35f5194b77c4f78bfba42eb,Merge_failed,e83cd1c4d5f2b696e608c35295cc7a07177f32a4ae612a835846137973409579,Merge_failed,2146038afef6d54b02fa554518c98832539be551a35f5194b77c4f78bfba42eb,Merge_failed,7a2d275d922df4ef72e4d6e8e0ca1d85b18fa92b49374ea81788c69d7f1f3d28,Merge_failed,2146038afef6d54b02fa554518c98832539be551a35f5194b77c4f78bfba42eb,Merge_failed,2146038afef6d54b02fa554518c98832539be551a35f5194b77c4f78bfba42eb,Merge_failed,2146038afef6d54b02fa554518c98832539be551a35f5194b77c4f78bfba42eb,Merge_failed,66a860cdd084c29b430138e975e7c3a9651a6a82afd3922f52aa60a835c7afa0,Merge_failed,c2292fd47689ecc8ce96381467f3644b36a190502db0fea9e8242a77f19bc990,Tests_failed,150b74e7998d7ca2dfda6fb76437924146af7386d926239320f8c29917b8c180,Merge_failed,d026166cbdabbf1f1bba049a0711dc6aa3f9fe3e4de172c4bcb9c9fdbd3b5fe8,Merge_failed,558101b720c30615f30984cffa1055e0083ee2289e72a9ab632edb3bbaf5968f,Merge_failed,0e138e633606029e2a8330dff78ddcf462c0c314e6a2de4fd53e95725e251cad,Merge_failed,558101b720c30615f30984cffa1055e0083ee2289e72a9ab632edb3bbaf5968f,Merge_failed,558101b720c30615f30984cffa1055e0083ee2289e72a9ab632edb3bbaf5968f,Merge_failed,558101b720c30615f30984cffa1055e0083ee2289e72a9ab632edb3bbaf5968f,spotify/dockerfile-maven
14351,300,refs/heads/master,d019b6f624863b72cbf246b793dbf025d02b219e,e72e57d3ece19538717b3ad0ca2bb93f2928bc30,fd7f36f21386bc851d60a049087216da5ee82f67,,True,True,True,3.0,28,137.0,3,True,3,Tests_passed,a0ea2554394e019299332e5a70ef8f1f12f2c7138804da35e32a25644eed5e8d,True,Tests_passed,fca08e11763fc2f171dfa207c118b420b6e5df34d9e121771a0afcaaf9454b89,True,Merge_failed,2f83b8cd51afca7a98f49a992f17536b41c0c603ec1ac1b845910e82ea34f552,Merge_failed,2f83b8cd51afca7a98f49a992f17536b41c0c603ec1ac1b845910e82ea34f552,Merge_failed,2f83b8cd51afca7a98f49a992f17536b41c0c603ec1ac1b845910e82ea34f552,Tests_failed,209e69b42a02e0387b8239a2cf8f6e7d7fafcd7f2837fc51e7b0e3f60052f416,Tests_failed,209e69b42a02e0387b8239a2cf8f6e7d7fafcd7f2837fc51e7b0e3f60052f416,Tests_failed,209e69b42a02e0387b8239a2cf8f6e7d7fafcd7f2837fc51e7b0e3f60052f416,Tests_failed,209e69b42a02e0387b8239a2cf8f6e7d7fafcd7f2837fc51e7b0e3f60052f416,Tests_failed,209e69b42a02e0387b8239a2cf8f6e7d7fafcd7f2837fc51e7b0e3f60052f416,Tests_failed,209e69b42a02e0387b8239a2cf8f6e7d7fafcd7f2837fc51e7b0e3f60052f416,Tests_failed,c2f36258ed336203820f8529e14c00ffd92f678c239365f6b0ee83aefb1092ff,Merge_failed,929964888d591a33fd1c887ee952e004bfdbc093e966186bced9c2c6ed3abb88,Tests_passed,8b8fa91f50737a7fc8287e0c0c788b06b565a86e0b52754b865ca98dec6cca07,Tests_passed,8b8fa91f50737a7fc8287e0c0c788b06b565a86e0b52754b865ca98dec6cca07,Merge_failed,d02326e967cff34654a4e75f2b31c33264620926b18aaa53b810664e433cd994,Tests_passed,8b8fa91f50737a7fc8287e0c0c788b06b565a86e0b52754b865ca98dec6cca07,Merge_failed,d02326e967cff34654a4e75f2b31c33264620926b18aaa53b810664e433cd994,square/javapoet
14351,349,refs/remotes/origin/pull/52,1cccd9835b842fbe0c3be1cf911c74981d2e5bb3,63a58648578a2f0786656513ea3e6744c4c0d926,c5de70d09debc3aa90819b073a596f652fd5117e,,True,True,True,3.0,4,20.0,2,True,3,Tests_passed,ccbf02f6871ef80fdf4915611b12db7a29004d9536d829b7a729ea0cf150dcb5,True,Tests_passed,628798b11f3eb9bf72e957bb36d81e1804267379af55fd5e2648f931450a79e3,True,Merge_failed,355c27bd5aab726817dd03e8dfacad28325776627c6c12e9d2f758f48a55c70f,Merge_failed,355c27bd5aab726817dd03e8dfacad28325776627c6c12e9d2f758f48a55c70f,Merge_failed,355c27bd5aab726817dd03e8dfacad28325776627c6c12e9d2f758f48a55c70f,Merge_failed,355c27bd5aab726817dd03e8dfacad28325776627c6c12e9d2f758f48a55c70f,Merge_failed,355c27bd5aab726817dd03e8dfacad28325776627c6c12e9d2f758f48a55c70f,Merge_failed,355c27bd5aab726817dd03e8dfacad28325776627c6c12e9d2f758f48a55c70f,Merge_failed,355c27bd5aab726817dd03e8dfacad28325776627c6c12e9d2f758f48a55c70f,Merge_failed,012bacf051d259f0168ce6717309d6d2331bfdb5ce6c6591c23de42d8e028f1c,Merge_failed,22f5f1560a8ba08a389caad4b92ffa42aa869520efed6088012525a4fa5e611f,Tests_failed,e011ec888bd3668fc246cf6cf48aa5129713a752647ab1996762175d21c02276,Merge_failed,6769716bd41b81c8023ee129ae128673b604e772b8bef05878aa8ef661586a69,Merge_failed,e873cb22ee12128123c49ea132cffb610e536706e143c7fef1ed373ed52a07b2,Merge_failed,e873cb22ee12128123c49ea132cffb610e536706e143c7fef1ed373ed52a07b2,Merge_failed,e873cb22ee12128123c49ea132cffb610e536706e143c7fef1ed373ed52a07b2,Merge_failed,e873cb22ee12128123c49ea132cffb610e536706e143c7fef1ed373ed52a07b2,Merge_failed,e873cb22ee12128123c49ea132cffb610e536706e143c7fef1ed373ed52a07b2,square/javapoet
15977,26,refs/heads/master,1739d58c32a1c7b9ef9023e0330504f2126a4535,663787fc4d17acf0d36e04fc4fd869cb94d8a204,2afb0341d4d539fd7f8ad5e94041cb5d38b6a3ea,,True,True,True,5.0,53,918.0,3,True,5,Tests_passed,fff01f98d057acabaf6b30de0f12e90316ae6866fd5735eec8715df776afa2d1,True,Tests_passed,62120a8eeb62c064fbeb3a3c658001f1600f0c7e98fdf0fda4b69e7a33d44bf3,True,Merge_failed,04b39c5deefe5fb7215808af03747e7d9624b7512a3bd3c1d923ffaf1b295658,Merge_failed,cb2406fad4535a86bf26bb7da0ca512f953466faa587e777b7d9b65d0b6690c8,Merge_failed,04b39c5deefe5fb7215808af03747e7d9624b7512a3bd3c1d923ffaf1b295658,Merge_failed,4e96c59d8c978238fec9873bcd9becd471357949132de521c8d366ad53dfff00,Merge_failed,8d65f60e8abb91fa612312a7225da907f2886b55268a941f25bed407fc891638,Merge_failed,8d65f60e8abb91fa612312a7225da907f2886b55268a941f25bed407fc891638,Merge_failed,8d65f60e8abb91fa612312a7225da907f2886b55268a941f25bed407fc891638,Merge_failed,b9f895f24afb1a3814754b40efb81ef4b2e86e92864540e583093d20dc39624c,Merge_failed,38f244aafadeba30ac6f06b81782e8a4c2c580a7645d851b14c52ac04bfba207,Tests_failed,4795a1ed32e9a830ad068edffa5f65e8ade2831cf473c285962576c27b00945a,Tests_failed,2934704d6cab0b607e1d4d46e7dbf43b6a52502c1eb690bae785f7f3115b1908,Merge_failed,878dd3c8a91ccd29253cc7f047bc028496808b2109056f05cadd52ee8b2fa351,Merge_failed,f7627b4120ec9be0b7298fa1a43ec1c94a661c58e3d9238712043dde173e0aa9,Tests_failed,4018cab6e7d621440940422302436d22e5287f2343875139b7434db379cebeff,Merge_failed,878dd3c8a91ccd29253cc7f047bc028496808b2109056f05cadd52ee8b2fa351,Merge_failed,878dd3c8a91ccd29253cc7f047bc028496808b2109056f05cadd52ee8b2fa351,verbalexpressions/javaverbalexpressions
16054,35,refs/heads/develop,fe28294ff25fc14bbd6b6d9d3408a21d208e99be,b391efef5cbea637aa4f512530b6e27b27bdbdff,cd81050e3187d6a394d0f04a9e1bc9576afdd84f,,True,True,True,23.0,152,1550.0,3,True,23,Tests_passed,c0802cc89707ed04f5cb6a246d88567e5220e34dc09baed04083bd6971dbf8ca,True,Tests_passed,c5e8cff217250605c7dd63de45736e822897245f0cf79fecb11072fda219c20c,True,Merge_failed,e506bfd41f97044520dd1dd4503823903d2a0d40da06174160d29e4e34b5ec66,Merge_failed,e747177aaeac54937159464f3f110bd2a2a0c02ad508054a2ca9473cef7e599e,Merge_failed,e506bfd41f97044520dd1dd4503823903d2a0d40da06174160d29e4e34b5ec66,Merge_failed,e747177aaeac54937159464f3f110bd2a2a0c02ad508054a2ca9473cef7e599e,Merge_failed,e506bfd41f97044520dd1dd4503823903d2a0d40da06174160d29e4e34b5ec66,Merge_failed,e506bfd41f97044520dd1dd4503823903d2a0d40da06174160d29e4e34b5ec66,Merge_failed,e506bfd41f97044520dd1dd4503823903d2a0d40da06174160d29e4e34b5ec66,Merge_failed,c388fdf64a7d28f0c7017da6bfb4d66b7272d2f71b15e5527f3154d11a78faa4,Merge_failed,ae85b8cf126e14db05e1240b7566f090ca7dffa41e852dca39990921d5fae121,Tests_failed,599af87ffb532814a1f4392efdb2ccf74618b3eb269a5727702df75c7584509a,Merge_failed,78cd632daba8c20483684ae55c51bf10d8e0d07e08f19c85957033f4f0920d52,Merge_failed,0dbf48e65e062542afea67fbd6c8b64d395179f8584543f1c32544de9b340446,Merge_failed,c81266577e6d429c82b64465942f32aa89d42cb6876761b1211e7e1fca0803dd,Merge_failed,e506bfd41f97044520dd1dd4503823903d2a0d40da06174160d29e4e34b5ec66,Merge_failed,0dbf48e65e062542afea67fbd6c8b64d395179f8584543f1c32544de9b340446,Merge_failed,e506bfd41f97044520dd1dd4503823903d2a0d40da06174160d29e4e34b5ec66,vipshop/saturn
16865,5,refs/heads/master,2bc3e1ad9d4b8db1554dce5b5fe7eeb8f153d283,047fb40cf09b9e7405de324c4a213074da14aa06,5a0bac9db35f5a337647b39f463a9e6afaf02882,,True,True,True,22.0,100,904.0,9,True,22,Tests_passed,4f57a04c700f3ae4128ca777388c68e669e5ce15e90e20df5324aa2a2f1ef225,True,Tests_passed,030098d179a69da74beb6ec901748595497229404c31ab3c2776ed79073520cd,True,Merge_failed,310ff2d3abae4d1c5d2a9bf11e85b1962319b3f08ce4b3ac8d38164d3244cae0,Merge_failed,1446a8dea60bd7df04a6dc8858ebda3a5b4516422f8dadfbb9af77db8de028d1,Merge_failed,310ff2d3abae4d1c5d2a9bf11e85b1962319b3f08ce4b3ac8d38164d3244cae0,Merge_failed,1446a8dea60bd7df04a6dc8858ebda3a5b4516422f8dadfbb9af77db8de028d1,Merge_failed,310ff2d3abae4d1c5d2a9bf11e85b1962319b3f08ce4b3ac8d38164d3244cae0,Merge_failed,310ff2d3abae4d1c5d2a9bf11e85b1962319b3f08ce4b3ac8d38164d3244cae0,Merge_failed,310ff2d3abae4d1c5d2a9bf11e85b1962319b3f08ce4b3ac8d38164d3244cae0,Merge_failed,48d2975b98c17c67f81be34c3c3f735c292614630ed400b1d56b176e0ee4f824,Merge_failed,ccf51d5c7ad5d028ee062d670390943951a4cd0d953cbb8274c173bfc1043d33,Tests_failed,c367b204708b9042df4918a51a405d354f7f9feec8a2db9bf67564c6d591ad53,Merge_failed,6ad5ec660911b22fba559bd4e8de3c44ab2057ebfcc6ce9dac3860f53463939b,Merge_failed,bc53434e23c9bd30c13c77c2c6410c3bce40f2b2287c5d99f27e40d28b17095d,Merge_failed,e1e0bfb96d6a5f1fede43b8590e903e5b5d86a5ccabc8a9d8303bf5d1b019358,Merge_failed,84946f6918f3a9e46188d40507fcb3ca577470d1ea8ec564c78b54819180462d,Merge_failed,bc53434e23c9bd30c13c77c2c6410c3bce40f2b2287c5d99f27e40d28b17095d,Merge_failed,310ff2d3abae4d1c5d2a9bf11e85b1962319b3f08ce4b3ac8d38164d3244cae0,yaphone/itchat4j
16865,10,refs/heads/master,7dd2c08938241c7fcc70a5f06b671553effee26f,5112e9ea84705897fffbbc9b8cd7bf76340d0cc3,a9581d96dec89ea38bf6871d78327a2b1662e8a8,,True,True,True,18.0,77,568.0,3,True,19,Tests_passed,60294d667a39c523205d4a0a87937e1d2a21e5c9ccd82427b0cefad95b958eb9,True,Tests_passed,5ddb9cba2949c9731c6bf98ff57c1c5f8c0943dda8736c97e5ca3844d6e8e7ac,True,Tests_failed,8abddcc1e271f908ee6cb239566d868ac982a9aaf8ac7800e3f14026a2df7b8e,Tests_failed,8abddcc1e271f908ee6cb239566d868ac982a9aaf8ac7800e3f14026a2df7b8e,Tests_failed,8abddcc1e271f908ee6cb239566d868ac982a9aaf8ac7800e3f14026a2df7b8e,Tests_failed,8abddcc1e271f908ee6cb239566d868ac982a9aaf8ac7800e3f14026a2df7b8e,Tests_failed,8abddcc1e271f908ee6cb239566d868ac982a9aaf8ac7800e3f14026a2df7b8e,Tests_failed,8abddcc1e271f908ee6cb239566d868ac982a9aaf8ac7800e3f14026a2df7b8e,Tests_failed,8abddcc1e271f908ee6cb239566d868ac982a9aaf8ac7800e3f14026a2df7b8e,Merge_failed,b6bda2de0572a1800e89bde0e95a983a5b08935e15849e2e977f4513d18149ae,Tests_failed,8abddcc1e271f908ee6cb239566d868ac982a9aaf8ac7800e3f14026a2df7b8e,Tests_failed,470e3c71e1c90c64c8ca3f699e74f08f4591b48f79b24669cf1b3849e7b75612,Tests_failed,be5c0f1767770f3bdd877a0d0adf5776f3234a942764dc5a308154ac748bdbe9,Tests_failed,8abddcc1e271f908ee6cb239566d868ac982a9aaf8ac7800e3f14026a2df7b8e,Tests_failed,8abddcc1e271f908ee6cb239566d868ac982a9aaf8ac7800e3f14026a2df7b8e,Tests_failed,8abddcc1e271f908ee6cb239566d868ac982a9aaf8ac7800e3f14026a2df7b8e,Tests_failed,8abddcc1e271f908ee6cb239566d868ac982a9aaf8ac7800e3f14026a2df7b8e,Tests_failed,8abddcc1e271f908ee6cb239566d868ac982a9aaf8ac7800e3f14026a2df7b8e,yaphone/itchat4j
16865,28,refs/heads/master,9e41a077ee120dfd55bc6ec2d9bf152a40aa2151,5e173fc244265f3c59e9fe2759014fcb7131e80c,e3848e0344e500d65cc82a3f042ac01e4bae4a97,,True,True,True,17.0,85,573.0,4,True,17,Tests_passed,86ad7baada15c820087b0fab52a666b978ebb2bfc8d18b0060d7d30eb0bec3e9,True,Tests_passed,b3a1b3873f2cad54a576866b7c432bf82919670915bb1996eea282b32d900d55,True,Merge_failed,11399179e948af223cb447aa7e2a1cebb4c47067dd80b07444f133046505d2f5,Merge_failed,11399179e948af223cb447aa7e2a1cebb4c47067dd80b07444f133046505d2f5,Merge_failed,11399179e948af223cb447aa7e2a1cebb4c47067dd80b07444f133046505d2f5,Merge_failed,11399179e948af223cb447aa7e2a1cebb4c47067dd80b07444f133046505d2f5,Merge_failed,11399179e948af223cb447aa7e2a1cebb4c47067dd80b07444f133046505d2f5,Merge_failed,11399179e948af223cb447aa7e2a1cebb4c47067dd80b07444f133046505d2f5,Merge_failed,11399179e948af223cb447aa7e2a1cebb4c47067dd80b07444f133046505d2f5,Merge_failed,a2687ec7cf526d05c8c4731ae92b60395a84b6530192c334eeebb9c63e2b639e,Merge_failed,be49503bd2aae03c3e41fff2027d146e934833d023246a5ee1661aeae73b478e,Tests_failed,7217ea505544e337bc9ce70c7f0879c52d64a3119f7501611de2bc978d8289b8,Merge_failed,6863501ae7a6a9bad4cd2f1fc37cfbee5cec7e15f01cdb63f7c160e9d71f94d6,Merge_failed,11399179e948af223cb447aa7e2a1cebb4c47067dd80b07444f133046505d2f5,Merge_failed,11399179e948af223cb447aa7e2a1cebb4c47067dd80b07444f133046505d2f5,Tests_passed,ffb06f7133a7a2f6347c5c128ef918e9d26943f52777c0ba29e208d14723a3bf,Merge_failed,11399179e948af223cb447aa7e2a1cebb4c47067dd80b07444f133046505d2f5,Merge_failed,11399179e948af223cb447aa7e2a1cebb4c47067dd80b07444f133046505d2f5,yaphone/itchat4j
17268,87,refs/remotes/origin/pull/1411,e3130cc10e7b16cbcaeb61545f8a65ed12e60be9,aa1e0fcd8874fb7481c774809c79d2b045110271,b94349949a9d62d79135d2f5140b70d355cfbcfe,,True,True,True,839.0,4944,19794.0,5,True,839,Tests_passed,b0fffe935db6b288c70d52f81c93f74b613ddc77093a2be799623d6316d6ac96,True,Tests_passed,2e8eddbde5694e567cfc27c0fd966f2964910c07034a4bb7aa8383824baad60f,True,Merge_failed,ee27eab6a950f3d3efdd579a8d1fd8fe650decf681d19762ae534fcdda8cae3d,Merge_failed,5b5ebad3e886e142e323631654040997d1dddaa02290008904107e6853e40b79,Merge_failed,ee27eab6a950f3d3efdd579a8d1fd8fe650decf681d19762ae534fcdda8cae3d,Merge_failed,218a2eeaad3eea8beaff8034d7a34209a09f81bb476c8f8cab12601c6b141779,Merge_failed,ee27eab6a950f3d3efdd579a8d1fd8fe650decf681d19762ae534fcdda8cae3d,Merge_failed,ee27eab6a950f3d3efdd579a8d1fd8fe650decf681d19762ae534fcdda8cae3d,Merge_failed,ee27eab6a950f3d3efdd579a8d1fd8fe650decf681d19762ae534fcdda8cae3d,Merge_failed,b556a013cf58c4b1bff5ed009feea76d30260b3fd0934bca1830d38e2ac09a2d,Tests_failed,47aade3af941e1fdcfc17c0d5b625a814bcaacd98fb2964a61060ddcc76211bc,Merge_failed,eb5c3e72e24c2d6f275d427359738ac1024089fe2f83d17a44daed13bd144f48,Merge_timedout,,Merge_failed,55c2f390492c455830ede71b363f19d1fc6f7eea3960f1d16815344f1bfef67c,Merge_failed,c85d4e6507d189fba967e3c268b95d296ed2f81d6507b5b793271e6c32591185,Tests_failed,47aade3af941e1fdcfc17c0d5b625a814bcaacd98fb2964a61060ddcc76211bc,Merge_failed,55c2f390492c455830ede71b363f19d1fc6f7eea3960f1d16815344f1bfef67c,Merge_failed,ee27eab6a950f3d3efdd579a8d1fd8fe650decf681d19762ae534fcdda8cae3d,zxing/zxing
17268,89,refs/remotes/origin/pull/1445,26d5d1383623df1897bf2b4b80c358a9f90c630a,4130f24bc3d1b770c5a5298e33c38dc015a8b3e4,b51346c072723d6c3f14da17a0c842243af8a2ab,,True,True,True,75.0,188,3079.0,4,True,75,Tests_passed,e115fd94fd8bee0c15305298682e2941a10ba7edc607118dd01234781c7fd00f,True,Tests_passed,df4a36ad2723fe4577afe5bdc33ea4475e704d3b34acacc000ac84f7b1d8f7c5,True,Merge_failed,3409ae81572ac2bd6507339919991342f13ed7c6398fef9a471f8c2761afc3dd,Tests_failed,db7352d863e696e9c53ff37e4b99dcaaa9e3b5f4b67155d2a87ca6c0bbc3f75e,Merge_failed,3409ae81572ac2bd6507339919991342f13ed7c6398fef9a471f8c2761afc3dd,Tests_failed,db7352d863e696e9c53ff37e4b99dcaaa9e3b5f4b67155d2a87ca6c0bbc3f75e,Merge_failed,3409ae81572ac2bd6507339919991342f13ed7c6398fef9a471f8c2761afc3dd,Merge_failed,3409ae81572ac2bd6507339919991342f13ed7c6398fef9a471f8c2761afc3dd,Merge_failed,3409ae81572ac2bd6507339919991342f13ed7c6398fef9a471f8c2761afc3dd,Merge_failed,63ebc1c73ed31c00778ad59b0933c6e772ca9982af54124d07797caa506d1d0e,Tests_failed,bb9a700735b0bd127440dc36f840722451ba5c8e734c987fb3789a7d717e2f93,Merge_failed,fc5c457bf5f1fae9e66573145407a6333450ac994cb2200c761e24f0bc34b37f,Tests_failed,3d16d83380785522c9388650e790ed040d8b94b460b58f70f6524ca71417371e,Tests_failed,df9881977f25669d37596909c5d62479fe37effacbe148f27bae22f1ef14eafd,Tests_failed,db7352d863e696e9c53ff37e4b99dcaaa9e3b5f4b67155d2a87ca6c0bbc3f75e,Tests_failed,bb9a700735b0bd127440dc36f840722451ba5c8e734c987fb3789a7d717e2f93,Merge_failed,0d126c58640fd5d12a266e15d8e2de2490219b4fb17165119d299bd9c1cb5363,Merge_failed,0d126c58640fd5d12a266e15d8e2de2490219b4fb17165119d299bd9c1cb5363,zxing/zxing
17268,90,refs/remotes/origin/pull/1446,620898d7d57a06972d8b31f61d58a4b25801ab55,153a4da399b03c00af6879e7e78bb6856832abdb,7a760c6384360a54d1a042133fc7c2805eaf3de9,,True,True,True,77.0,195,3277.0,3,True,77,Tests_passed,00a8401df9a8d7e0c398df594cf2abbde15bf5e6d4a8e608083c6eb9a5c93eeb,True,Tests_passed,c185b1e274b5f26be92739c0ca7aaa8280d9f1c986744fd4a800f3dc5624d8e1,True,Merge_failed,606b76679b47fcc6d730a80f1ba9a234b44ec25c21ff13392997d595f21cacdd,Tests_failed,90478f72c3dc90efc10afe84a5b36dbf2b3ce6b1777d452e408ee7008f873af5,Merge_failed,606b76679b47fcc6d730a80f1ba9a234b44ec25c21ff13392997d595f21cacdd,Tests_failed,90478f72c3dc90efc10afe84a5b36dbf2b3ce6b1777d452e408ee7008f873af5,Merge_failed,606b76679b47fcc6d730a80f1ba9a234b44ec25c21ff13392997d595f21cacdd,Merge_failed,606b76679b47fcc6d730a80f1ba9a234b44ec25c21ff13392997d595f21cacdd,Merge_failed,606b76679b47fcc6d730a80f1ba9a234b44ec25c21ff13392997d595f21cacdd,Merge_failed,1cbd4a8cc554eb47ea0b12994f5ed78bf561de564431096c454d2287a24fdef4,Merge_failed,a52f2dc3e984d96b80b799170ddb77342948bef2dd4f2c8234f1d972acf4879a,Merge_failed,9e15ecc086ddcd6d386ccf17592c59cf4b3374d081d597fd00cc15f2801fe62d,Merge_failed,9e15ecc086ddcd6d386ccf17592c59cf4b3374d081d597fd00cc15f2801fe62d,Merge_failed,606b76679b47fcc6d730a80f1ba9a234b44ec25c21ff13392997d595f21cacdd,Tests_failed,90478f72c3dc90efc10afe84a5b36dbf2b3ce6b1777d452e408ee7008f873af5,Merge_failed,606b76679b47fcc6d730a80f1ba9a234b44ec25c21ff13392997d595f21cacdd,Merge_failed,606b76679b47fcc6d730a80f1ba9a234b44ec25c21ff13392997d595f21cacdd,Merge_failed,606b76679b47fcc6d730a80f1ba9a234b44ec25c21ff13392997d595f21cacdd,zxing/zxing
