idx,branch_name,merge,left,right,notes,diff contains java file,diff_logs,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_lines,parents pass,right parent test result,right_tree_fingerprint,test merge,explanation,sampled for testing
57,refs/remotes/origin/1.0,639fb84e5e954c1efd3f5a3158c6033a5f1ecb7f,059eee4a902ddacc90c703c904a558f07dfd065f,2e2280c3a4aa14c482245cf5a08b6e7be99948bc,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/059eee4a902ddacc90c703c904a558f07dfd065f_2e2280c3a4aa14c482245cf5a08b6e7be99948bc_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/059eee4a902ddacc90c703c904a558f07dfd065f_2e2280c3a4aa14c482245cf5a08b6e7be99948bc_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/059eee4a902ddacc90c703c904a558f07dfd065f_2e2280c3a4aa14c482245cf5a08b6e7be99948bc_left_right.log'}",True,,,True,14.0,62.0,,,,False,,False
59,refs/remotes/origin/1.0,e54b132914323677d786da896064b553effd4761,bcfcf986a50695f1f0be1e502ce2f8270ab9dad5,b9f7e9d52d9c64fad86e63544d3690adc7be2b7b,,True,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/bcfcf986a50695f1f0be1e502ce2f8270ab9dad5_b9f7e9d52d9c64fad86e63544d3690adc7be2b7b_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/bcfcf986a50695f1f0be1e502ce2f8270ab9dad5_b9f7e9d52d9c64fad86e63544d3690adc7be2b7b_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/bcfcf986a50695f1f0be1e502ce2f8270ab9dad5_b9f7e9d52d9c64fad86e63544d3690adc7be2b7b_left_right.log'}",True,Tests_passed,c1662fbff0b27e2316672af4999c4ceb6102bb3ec9a550abf5c8365e99e4c5b1,True,59.0,164.0,True,Tests_passed,fc31509a0b01490f3a1a02fface6db2eb4521a184a80846920828f7c18bccad1,True,,True
62,refs/remotes/origin/1.0,bcfcf986a50695f1f0be1e502ce2f8270ab9dad5,1de3e69fbc29a42f2170d52d161ebcbacc24b707,089aacb75cc86c67b8d2f650ade1fe041e66323d,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/1de3e69fbc29a42f2170d52d161ebcbacc24b707_089aacb75cc86c67b8d2f650ade1fe041e66323d_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/1de3e69fbc29a42f2170d52d161ebcbacc24b707_089aacb75cc86c67b8d2f650ade1fe041e66323d_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/1de3e69fbc29a42f2170d52d161ebcbacc24b707_089aacb75cc86c67b8d2f650ade1fe041e66323d_left_right.log'}",True,,,True,6.0,80.0,,,,False,,False
63,refs/remotes/origin/1.0,089aacb75cc86c67b8d2f650ade1fe041e66323d,51d99f49daa0c54d9ec3ef4977e2e14ef9ffaf6c,2d2715d7cb1af85c19d0aef4b0cf1b3b79acf999,,True,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/51d99f49daa0c54d9ec3ef4977e2e14ef9ffaf6c_2d2715d7cb1af85c19d0aef4b0cf1b3b79acf999_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/51d99f49daa0c54d9ec3ef4977e2e14ef9ffaf6c_2d2715d7cb1af85c19d0aef4b0cf1b3b79acf999_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/51d99f49daa0c54d9ec3ef4977e2e14ef9ffaf6c_2d2715d7cb1af85c19d0aef4b0cf1b3b79acf999_left_right.log'}",True,Tests_passed,176cd4143b964065be4e28cc7399aa7837621991e12edbe8b3577ae691c5d5b8,True,11.0,189.0,True,Tests_passed,cc91796f7640f7d31523266cbdf6ce323ab7349aa96ca04ca9b9c4f6e9e21704,True,,True
64,refs/remotes/origin/1.0,51d99f49daa0c54d9ec3ef4977e2e14ef9ffaf6c,6591648a6c91558d19d35e482f7ab2f1f15d43d1,720257ecfce660cbd5ee381d03cec5726c19c0c1,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/6591648a6c91558d19d35e482f7ab2f1f15d43d1_720257ecfce660cbd5ee381d03cec5726c19c0c1_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/6591648a6c91558d19d35e482f7ab2f1f15d43d1_720257ecfce660cbd5ee381d03cec5726c19c0c1_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/6591648a6c91558d19d35e482f7ab2f1f15d43d1_720257ecfce660cbd5ee381d03cec5726c19c0c1_left_right.log'}",True,,,True,23.0,1419.0,,,,False,,False
65,refs/remotes/origin/1.0,6591648a6c91558d19d35e482f7ab2f1f15d43d1,9a7a1884ca26ffce1256b34bbc3170fbea9a521c,d746c862e4328ee4567dcf9f297095cc1d6379a1,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/9a7a1884ca26ffce1256b34bbc3170fbea9a521c_d746c862e4328ee4567dcf9f297095cc1d6379a1_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/9a7a1884ca26ffce1256b34bbc3170fbea9a521c_d746c862e4328ee4567dcf9f297095cc1d6379a1_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/9a7a1884ca26ffce1256b34bbc3170fbea9a521c_d746c862e4328ee4567dcf9f297095cc1d6379a1_left_right.log'}",True,,,True,22.0,1383.0,,,,False,,False
66,refs/remotes/origin/1.0,9a7a1884ca26ffce1256b34bbc3170fbea9a521c,3796e0f312425ba34e0707910f4c083837b9470c,765d56304656f4fa0ab8316202778644b243ba78,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/3796e0f312425ba34e0707910f4c083837b9470c_765d56304656f4fa0ab8316202778644b243ba78_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/3796e0f312425ba34e0707910f4c083837b9470c_765d56304656f4fa0ab8316202778644b243ba78_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/3796e0f312425ba34e0707910f4c083837b9470c_765d56304656f4fa0ab8316202778644b243ba78_left_right.log'}",True,,,True,10.0,101.0,,,,False,,False
69,refs/remotes/origin/1.0,bded60d0a7fe2d5d16abebd3f69da5b3cac23d06,7b9700522b83ba2e4afcb95d6d1b279a4c8f4b62,85056e03b7e147cfbaa3126472ca4676c0e52c12,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/7b9700522b83ba2e4afcb95d6d1b279a4c8f4b62_85056e03b7e147cfbaa3126472ca4676c0e52c12_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/7b9700522b83ba2e4afcb95d6d1b279a4c8f4b62_85056e03b7e147cfbaa3126472ca4676c0e52c12_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/7b9700522b83ba2e4afcb95d6d1b279a4c8f4b62_85056e03b7e147cfbaa3126472ca4676c0e52c12_left_right.log'}",True,,,True,7.0,1203.0,,,,False,,False
72,refs/remotes/origin/1.0,0f5b5bdf9188ac15767d0765c70f3374012332d6,214b157a41e030473bc7cb5c8cfc13a4a4a5a830,dd375802555e52eb78fd39565e6d2be38f6e227c,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/214b157a41e030473bc7cb5c8cfc13a4a4a5a830_dd375802555e52eb78fd39565e6d2be38f6e227c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/214b157a41e030473bc7cb5c8cfc13a4a4a5a830_dd375802555e52eb78fd39565e6d2be38f6e227c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/214b157a41e030473bc7cb5c8cfc13a4a4a5a830_dd375802555e52eb78fd39565e6d2be38f6e227c_left_right.log'}",True,,,True,27.0,819.0,,,,False,,False
73,refs/remotes/origin/1.0,214b157a41e030473bc7cb5c8cfc13a4a4a5a830,624ab682e86bc74a72aca121660b1cb16cc84490,6fa85dbac3c7c9d921464c7e53704aacadc5505f,,True,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/624ab682e86bc74a72aca121660b1cb16cc84490_6fa85dbac3c7c9d921464c7e53704aacadc5505f_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/624ab682e86bc74a72aca121660b1cb16cc84490_6fa85dbac3c7c9d921464c7e53704aacadc5505f_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/624ab682e86bc74a72aca121660b1cb16cc84490_6fa85dbac3c7c9d921464c7e53704aacadc5505f_left_right.log'}",True,Tests_passed,28c70b9f27771d20561de376b064f0c6e3832a19b492ee5afb0c0fcfab83238e,True,26.0,533.0,True,Tests_passed,49e98d65a83f0b87a95448500860130d57a032b2b8348c839ea774f32c4ead5e,True,,True
85,refs/remotes/origin/1.0,875b40d997898288c640e3e0127ff2e329d0a91e,33a4d5e21943020b2900092c736612034600699a,9c09d774bcea909c56333f09e8887b5ec9f3cec7,,True,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/33a4d5e21943020b2900092c736612034600699a_9c09d774bcea909c56333f09e8887b5ec9f3cec7_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/33a4d5e21943020b2900092c736612034600699a_9c09d774bcea909c56333f09e8887b5ec9f3cec7_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/33a4d5e21943020b2900092c736612034600699a_9c09d774bcea909c56333f09e8887b5ec9f3cec7_left_right.log'}",True,Tests_passed,da45f3dba51f50163cf04d16f09aeb362dbe912f92ec7702f5c370febb052954,True,32.0,120.0,True,Tests_passed,be82c85dd87b974f0959cd9237384b540fa3c48964bb7e8f09ac95d7a67cf399,True,,True
88,refs/remotes/origin/1.0,fe1cf72740d7fbad70d2ef569a594c833a27a8b9,3f5d36f677e0c1cab649fae5c1bcff4f34675480,840fd1d6ee2c059494dbf025f7278ce201798c8e,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/3f5d36f677e0c1cab649fae5c1bcff4f34675480_840fd1d6ee2c059494dbf025f7278ce201798c8e_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/3f5d36f677e0c1cab649fae5c1bcff4f34675480_840fd1d6ee2c059494dbf025f7278ce201798c8e_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/3f5d36f677e0c1cab649fae5c1bcff4f34675480_840fd1d6ee2c059494dbf025f7278ce201798c8e_left_right.log'}",True,,,True,10.0,351.0,,,,False,,False
90,refs/remotes/origin/1.0,1a1dd02973e5250b65615e5d9f85c57ee6741f62,e3632ef3567560da58326fe952bc1340b5acd88e,a62edba4a5e0148c50d70d7d5184cea6b84d7dc3,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/e3632ef3567560da58326fe952bc1340b5acd88e_a62edba4a5e0148c50d70d7d5184cea6b84d7dc3_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/e3632ef3567560da58326fe952bc1340b5acd88e_a62edba4a5e0148c50d70d7d5184cea6b84d7dc3_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/e3632ef3567560da58326fe952bc1340b5acd88e_a62edba4a5e0148c50d70d7d5184cea6b84d7dc3_left_right.log'}",False,,,True,8.0,54.0,,,,False,,False
92,refs/remotes/origin/1.0,0f44e268cc192445098cd4b0022acb053490d03f,7000ff3ea4240947df59351e62bd3846656a020a,4b0bbbfd98cdf1dcdb32b96fc3496fde3b122801,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/7000ff3ea4240947df59351e62bd3846656a020a_4b0bbbfd98cdf1dcdb32b96fc3496fde3b122801_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/7000ff3ea4240947df59351e62bd3846656a020a_4b0bbbfd98cdf1dcdb32b96fc3496fde3b122801_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/7000ff3ea4240947df59351e62bd3846656a020a_4b0bbbfd98cdf1dcdb32b96fc3496fde3b122801_left_right.log'}",True,,,True,14.0,755.0,,,,False,,False
94,refs/remotes/origin/1.0,5adc660a91ed1be3c88be9154b23e040c7d8b470,da739d130dcea272d1422a11d5410434424a8e86,2d35ae3e66b0596f69065135a0f6c80bde19da12,,True,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/da739d130dcea272d1422a11d5410434424a8e86_2d35ae3e66b0596f69065135a0f6c80bde19da12_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/da739d130dcea272d1422a11d5410434424a8e86_2d35ae3e66b0596f69065135a0f6c80bde19da12_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/da739d130dcea272d1422a11d5410434424a8e86_2d35ae3e66b0596f69065135a0f6c80bde19da12_left_right.log'}",True,Tests_passed,3c4f8a27d3254816106c681fd6549453e6db4106afffce3c203b4d968c858988,True,10.0,721.0,True,Tests_passed,916cc6670c2d4f1d871e0eee6e65c178e66b88514508a273e5e08a95af67bab3,True,,True
96,refs/remotes/origin/1.0,d123461c345e58c0a3044bc8a4f074371f358c2d,b964c49cad9313f6d23965d0326b124ed36b3149,ccfcec7fa4631e996e8b23431fac2361d2d0d76f,,True,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/b964c49cad9313f6d23965d0326b124ed36b3149_ccfcec7fa4631e996e8b23431fac2361d2d0d76f_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/b964c49cad9313f6d23965d0326b124ed36b3149_ccfcec7fa4631e996e8b23431fac2361d2d0d76f_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/b964c49cad9313f6d23965d0326b124ed36b3149_ccfcec7fa4631e996e8b23431fac2361d2d0d76f_left_right.log'}",True,Tests_passed,aa337eec147f4d1a9db199e71412a3b8dab40e6b308beac8cb164111096637e4,True,47.0,906.0,False,Tests_failed,a995f99244684aada1316af98f4b0aa3e5eb4f7a74716ad98d56a7ded0e5fa33,False,,False
98,refs/remotes/origin/1.0,11c9f7764ff8170e910901fa06200184754877c8,c6aa825577f7169505745902099ab7c99ffbe3f4,454a1605d891b3655822b912f318107555a7ab48,,True,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/c6aa825577f7169505745902099ab7c99ffbe3f4_454a1605d891b3655822b912f318107555a7ab48_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/c6aa825577f7169505745902099ab7c99ffbe3f4_454a1605d891b3655822b912f318107555a7ab48_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/c6aa825577f7169505745902099ab7c99ffbe3f4_454a1605d891b3655822b912f318107555a7ab48_left_right.log'}",True,Tests_failed,db7626703ada5b91fc62386e8f39d62cd4e2020ab73b8679e628147d3cac3da9,True,57.0,1492.0,False,Tests_failed,182e441457e69b3e0e4a25a1565c206089fc5d0783f608250d5766b44719a794,False,,False
99,refs/remotes/origin/1.0,d85ce2c11ba4a19e3018dfa2f5e830ad33b2a75c,b9eb5e17ce54df00564c8a38b69397a74e15f2bb,5fa99e017ab076db1cc4f509aef2d876b5db0a6a,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/b9eb5e17ce54df00564c8a38b69397a74e15f2bb_5fa99e017ab076db1cc4f509aef2d876b5db0a6a_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/b9eb5e17ce54df00564c8a38b69397a74e15f2bb_5fa99e017ab076db1cc4f509aef2d876b5db0a6a_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/b9eb5e17ce54df00564c8a38b69397a74e15f2bb_5fa99e017ab076db1cc4f509aef2d876b5db0a6a_left_right.log'}",True,,,True,14.0,529.0,,,,False,,False
103,refs/remotes/origin/1.0,533bdbc3547dd3961ab22a8ecee05f8129b99922,1a23df2e33aa0ca9434e8f3e88bf4ec20e10b07f,b742eea1e006a19557d8f6ab499f8831f8f7b42e,,True,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/1a23df2e33aa0ca9434e8f3e88bf4ec20e10b07f_b742eea1e006a19557d8f6ab499f8831f8f7b42e_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/1a23df2e33aa0ca9434e8f3e88bf4ec20e10b07f_b742eea1e006a19557d8f6ab499f8831f8f7b42e_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/1a23df2e33aa0ca9434e8f3e88bf4ec20e10b07f_b742eea1e006a19557d8f6ab499f8831f8f7b42e_left_right.log'}",True,Tests_failed,9dc4eea59df39e30da0accc4ac659ac25008ef9570e2dd63d472090028d60e1c,True,11.0,280.0,False,Tests_failed,1a91c3b2a66e913f2e39a94207273f974b779c20f7c99c5a137fdd1bde689ab0,False,,False
105,refs/remotes/origin/1.0,eb57c3959219ecb6b2c2253e13f916d132b14a38,5695a24e750c5570ccde38d91d0319922a6821bf,21a0ece3cc5130ddf35e483e3b18019b895eb858,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/5695a24e750c5570ccde38d91d0319922a6821bf_21a0ece3cc5130ddf35e483e3b18019b895eb858_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/5695a24e750c5570ccde38d91d0319922a6821bf_21a0ece3cc5130ddf35e483e3b18019b895eb858_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/5695a24e750c5570ccde38d91d0319922a6821bf_21a0ece3cc5130ddf35e483e3b18019b895eb858_left_right.log'}",True,,,True,7.0,135.0,,,,False,,False
107,refs/remotes/origin/1.0,937db545c25f1f275e7023a5ce9e6a3989079b28,7a658a915f0c13ad4bc6a41488287224d3e18b34,349770e9e9fb9feac35279bff754dd8b261b077c,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/7a658a915f0c13ad4bc6a41488287224d3e18b34_349770e9e9fb9feac35279bff754dd8b261b077c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/7a658a915f0c13ad4bc6a41488287224d3e18b34_349770e9e9fb9feac35279bff754dd8b261b077c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/7a658a915f0c13ad4bc6a41488287224d3e18b34_349770e9e9fb9feac35279bff754dd8b261b077c_left_right.log'}",True,,,True,9.0,53.0,,,,False,,False
108,refs/remotes/origin/1.0,349770e9e9fb9feac35279bff754dd8b261b077c,8b894ab898057ba34fd917b6c6ed602eb660a539,aa927f3e204e148cb1038d681d7db11fa3a244a1,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/8b894ab898057ba34fd917b6c6ed602eb660a539_aa927f3e204e148cb1038d681d7db11fa3a244a1_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/8b894ab898057ba34fd917b6c6ed602eb660a539_aa927f3e204e148cb1038d681d7db11fa3a244a1_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/8b894ab898057ba34fd917b6c6ed602eb660a539_aa927f3e204e148cb1038d681d7db11fa3a244a1_left_right.log'}",True,,,True,3.0,15.0,,,,False,,False
109,refs/remotes/origin/1.0,6134b0fc609b6ff884ce9bb8439c619919c71f17,3ead64ece5b40f61005cc160fc15bcebd8e6e2d3,d3bf6a874a9023a8bdb5146f9a72d9af5a0ec774,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/3ead64ece5b40f61005cc160fc15bcebd8e6e2d3_d3bf6a874a9023a8bdb5146f9a72d9af5a0ec774_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/3ead64ece5b40f61005cc160fc15bcebd8e6e2d3_d3bf6a874a9023a8bdb5146f9a72d9af5a0ec774_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/3ead64ece5b40f61005cc160fc15bcebd8e6e2d3_d3bf6a874a9023a8bdb5146f9a72d9af5a0ec774_left_right.log'}",False,,,True,4.0,24.0,,,,False,,False
113,refs/remotes/origin/1.0,68e778c3424f075ae08f8042b84b561fdbad26d4,2f4e0a26fdda9b426ed7e84569dc274a39924949,4410c3238303c9fd3e643840a452366de1f77c22,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/2f4e0a26fdda9b426ed7e84569dc274a39924949_4410c3238303c9fd3e643840a452366de1f77c22_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/2f4e0a26fdda9b426ed7e84569dc274a39924949_4410c3238303c9fd3e643840a452366de1f77c22_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/2f4e0a26fdda9b426ed7e84569dc274a39924949_4410c3238303c9fd3e643840a452366de1f77c22_left_right.log'}",False,,,True,6.0,166.0,,,,False,,False
114,refs/remotes/origin/1.0,5bc33e4c8d251358ad1bdd55e4719751dac46322,0e270b175a453089be1fd37f9a14262135d9430b,d8e8ce4eecfc420b0f62b8a849aa3367bb9f8e77,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/0e270b175a453089be1fd37f9a14262135d9430b_d8e8ce4eecfc420b0f62b8a849aa3367bb9f8e77_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/0e270b175a453089be1fd37f9a14262135d9430b_d8e8ce4eecfc420b0f62b8a849aa3367bb9f8e77_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/0e270b175a453089be1fd37f9a14262135d9430b_d8e8ce4eecfc420b0f62b8a849aa3367bb9f8e77_left_right.log'}",True,,,True,5.0,77.0,,,,False,,False
117,refs/remotes/origin/1.0,b601174bc3493dcbb4d9d2e2e40b235581205584,3b7fec6ab581e53a2e95a28c0b242fd6f8bb3c01,e5466e320abdf033a89366846036b83b0551bdd4,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/3b7fec6ab581e53a2e95a28c0b242fd6f8bb3c01_e5466e320abdf033a89366846036b83b0551bdd4_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/3b7fec6ab581e53a2e95a28c0b242fd6f8bb3c01_e5466e320abdf033a89366846036b83b0551bdd4_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/3b7fec6ab581e53a2e95a28c0b242fd6f8bb3c01_e5466e320abdf033a89366846036b83b0551bdd4_left_right.log'}",True,,,True,5.0,65.0,,,,False,,False
119,refs/remotes/origin/1.0,734dc773b0f8c9d4f55ef252c0e29fb6762c530c,d50e2395e0fde2a06048c5881ef019e63d74fa40,bd9e0ee38a97a6120d04883e26ca42d79f1ee39f,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/d50e2395e0fde2a06048c5881ef019e63d74fa40_bd9e0ee38a97a6120d04883e26ca42d79f1ee39f_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/d50e2395e0fde2a06048c5881ef019e63d74fa40_bd9e0ee38a97a6120d04883e26ca42d79f1ee39f_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/d50e2395e0fde2a06048c5881ef019e63d74fa40_bd9e0ee38a97a6120d04883e26ca42d79f1ee39f_left_right.log'}",True,,,True,6.0,35.0,,,,False,,False
122,refs/remotes/origin/1.0,695da058abdfe38b1c10af62765dfb2b24e55070,ed1cda052c646f797fa9cf78c736044bd88442c1,41bb4047db9b08b7661be4d5fa6c64af43833ebf,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/ed1cda052c646f797fa9cf78c736044bd88442c1_41bb4047db9b08b7661be4d5fa6c64af43833ebf_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/ed1cda052c646f797fa9cf78c736044bd88442c1_41bb4047db9b08b7661be4d5fa6c64af43833ebf_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/ed1cda052c646f797fa9cf78c736044bd88442c1_41bb4047db9b08b7661be4d5fa6c64af43833ebf_left_right.log'}",True,,,True,8.0,33.0,,,,False,,False
125,refs/remotes/origin/1.0,85e152f084f0ad70a94a36e5265661868c55e5fc,7ef19d4b68c559b2268e9950eeb183ed92306fea,adc18004b7476fda247cc114bbc3f05891e8b87f,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/7ef19d4b68c559b2268e9950eeb183ed92306fea_adc18004b7476fda247cc114bbc3f05891e8b87f_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/7ef19d4b68c559b2268e9950eeb183ed92306fea_adc18004b7476fda247cc114bbc3f05891e8b87f_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/7ef19d4b68c559b2268e9950eeb183ed92306fea_adc18004b7476fda247cc114bbc3f05891e8b87f_left_right.log'}",True,,,True,19.0,1715.0,,,,False,,False
126,refs/remotes/origin/1.0,4fc1b3fe54bbd3e850bea3ade72836b377852fdc,a765293fe8006955f1b944013780fac99c2169d8,13edfdc07144c66e04b4aeebdf3a2c92407a1f30,,True,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/a765293fe8006955f1b944013780fac99c2169d8_13edfdc07144c66e04b4aeebdf3a2c92407a1f30_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/a765293fe8006955f1b944013780fac99c2169d8_13edfdc07144c66e04b4aeebdf3a2c92407a1f30_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/a765293fe8006955f1b944013780fac99c2169d8_13edfdc07144c66e04b4aeebdf3a2c92407a1f30_left_right.log'}",True,Git_checkout_failed,,True,39.0,930.0,False,Git_checkout_failed,,False,,False
127,refs/remotes/origin/1.0,c1b50c69f83a83dda7aa58fc7a7f52ca3394d6bb,2d7ee018eac1f43a34228177175e29592e04a186,3ef7a08aa706e9b58f3d0f06ebcb223018a5f0d9,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/2d7ee018eac1f43a34228177175e29592e04a186_3ef7a08aa706e9b58f3d0f06ebcb223018a5f0d9_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/2d7ee018eac1f43a34228177175e29592e04a186_3ef7a08aa706e9b58f3d0f06ebcb223018a5f0d9_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/2d7ee018eac1f43a34228177175e29592e04a186_3ef7a08aa706e9b58f3d0f06ebcb223018a5f0d9_left_right.log'}",False,,,True,6.0,16.0,,,,False,,False
131,refs/remotes/origin/1.0,10757891f019389c36d220d2099ca9711491a1e7,a23ec4cdee242bf7d0beea7c29ae77643cb54aa7,9e49b834702db9dee0f945d06a4c0d189d76264a,,False,"{'base_left': 'cache/diff_analyzer/logs/datastax/java-driver/a23ec4cdee242bf7d0beea7c29ae77643cb54aa7_9e49b834702db9dee0f945d06a4c0d189d76264a_base_left.log', 'base_right': 'cache/diff_analyzer/logs/datastax/java-driver/a23ec4cdee242bf7d0beea7c29ae77643cb54aa7_9e49b834702db9dee0f945d06a4c0d189d76264a_base_right.log', 'left_right': 'cache/diff_analyzer/logs/datastax/java-driver/a23ec4cdee242bf7d0beea7c29ae77643cb54aa7_9e49b834702db9dee0f945d06a4c0d189d76264a_left_right.log'}",True,,,True,15.0,305.0,,,,False,,False
